,orispl_unit,orispl,fuel,fuel_price1,fuel_price2,fuel_price3,fuel_price4,fuel_price5,fuel_price6,fuel_price7,fuel_price8,fuel_price9,fuel_price10,fuel_price11,fuel_price12,fuel_price13,fuel_price14,fuel_price15,fuel_price16,fuel_price17,fuel_price18,fuel_price19,fuel_price20,fuel_price21,fuel_price22,fuel_price23,fuel_price24,fuel_price25,fuel_price26,fuel_price27,fuel_price28,fuel_price29,fuel_price30,fuel_price31,fuel_price32,fuel_price33,fuel_price34,fuel_price35,fuel_price36,fuel_price37,fuel_price38,fuel_price39,fuel_price40,fuel_price41,fuel_price42,fuel_price43,fuel_price44,fuel_price45,fuel_price46,fuel_price47,fuel_price48,fuel_price49,fuel_price50,fuel_price51,fuel_price52
92,2406_1201,2406,ng,3.5860000000000003,3.5860000000000003,3.5860000000000003,3.5860000000000003,2.8310000000000004,2.8310000000000004,2.8310000000000004,2.8310000000000004,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,3.1069999999999998,3.1069999999999998,3.1069999999999998,3.1069999999999998,10.741,10.741,10.741,10.741,1042.212,1042.212,1042.212,1042.212,1042.212,3.33,3.33,3.33,3.33,2.792,2.792,2.792,2.792,2.792,3.238,3.238,3.238,3.238,3.792,3.792,3.792,3.792,3.648,3.648,3.648,3.648,10.76,10.76,10.76,10.76,10.76
93,2406_2101,2406,ng,3.5860000000000003,3.5860000000000003,3.5860000000000003,3.5860000000000003,2.8310000000000004,2.8310000000000004,2.8310000000000004,2.8310000000000004,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,3.1069999999999998,3.1069999999999998,3.1069999999999998,3.1069999999999998,10.741,10.741,10.741,10.741,1042.212,1042.212,1042.212,1042.212,1042.212,3.33,3.33,3.33,3.33,2.792,2.792,2.792,2.792,2.792,3.238,3.238,3.238,3.238,3.792,3.792,3.792,3.792,3.648,3.648,3.648,3.648,10.76,10.76,10.76,10.76,10.76
94,2406_2201,2406,ng,3.5860000000000003,3.5860000000000003,3.5860000000000003,3.5860000000000003,2.8310000000000004,2.8310000000000004,2.8310000000000004,2.8310000000000004,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,3.1069999999999998,3.1069999999999998,3.1069999999999998,3.1069999999999998,10.741,10.741,10.741,10.741,1042.212,1042.212,1042.212,1042.212,1042.212,3.33,3.33,3.33,3.33,2.792,2.792,2.792,2.792,2.792,3.238,3.238,3.238,3.238,3.792,3.792,3.792,3.792,3.648,3.648,3.648,3.648,10.76,10.76,10.76,10.76,10.76
95,2406_5,2406,ng,3.5860000000000003,3.5860000000000003,3.5860000000000003,3.5860000000000003,2.8310000000000004,2.8310000000000004,2.8310000000000004,2.8310000000000004,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,3.1069999999999998,3.1069999999999998,3.1069999999999998,3.1069999999999998,10.741,10.741,10.741,10.741,1042.212,1042.212,1042.212,1042.212,1042.212,3.33,3.33,3.33,3.33,2.792,2.792,2.792,2.792,2.792,3.238,3.238,3.238,3.238,3.792,3.792,3.792,3.792,3.648,3.648,3.648,3.648,10.76,10.76,10.76,10.76,10.76
96,2406_6,2406,ng,3.5860000000000003,3.5860000000000003,3.5860000000000003,3.5860000000000003,2.8310000000000004,2.8310000000000004,2.8310000000000004,2.8310000000000004,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,3.1069999999999998,3.1069999999999998,3.1069999999999998,3.1069999999999998,10.741,10.741,10.741,10.741,1042.212,1042.212,1042.212,1042.212,1042.212,3.33,3.33,3.33,3.33,2.792,2.792,2.792,2.792,2.792,3.238,3.238,3.238,3.238,3.792,3.792,3.792,3.792,3.648,3.648,3.648,3.648,10.76,10.76,10.76,10.76,10.76
97,2406_7,2406,ng,3.5860000000000003,3.5860000000000003,3.5860000000000003,3.5860000000000003,2.8310000000000004,2.8310000000000004,2.8310000000000004,2.8310000000000004,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,3.1069999999999998,3.1069999999999998,3.1069999999999998,3.1069999999999998,10.741,10.741,10.741,10.741,1042.212,1042.212,1042.212,1042.212,1042.212,3.33,3.33,3.33,3.33,2.792,2.792,2.792,2.792,2.792,3.238,3.238,3.238,3.238,3.792,3.792,3.792,3.792,3.648,3.648,3.648,3.648,10.76,10.76,10.76,10.76,10.76
98,2406_8,2406,ng,3.5860000000000003,3.5860000000000003,3.5860000000000003,3.5860000000000003,2.8310000000000004,2.8310000000000004,2.8310000000000004,2.8310000000000004,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,1.7530000000000001,3.1069999999999998,3.1069999999999998,3.1069999999999998,3.1069999999999998,10.741,10.741,10.741,10.741,1042.212,1042.212,1042.212,1042.212,1042.212,3.33,3.33,3.33,3.33,2.792,2.792,2.792,2.792,2.792,3.238,3.238,3.238,3.238,3.792,3.792,3.792,3.792,3.648,3.648,3.648,3.648,10.76,10.76,10.76,10.76,10.76
99,2408_1,2408,bit,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004
100,2408_2,2408,bit,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004
101,2410_2001,2410,dfo,6.377586206896552,6.606896551724138,8.448275862068966,8.13103448275862,7.846551724137931,8.38448275862069,8.787931034482758,8.95,8.956896551724139,5.974137931034483,5.274137931034483,5.0327586206896555,5.48448275862069,5.389655172413794,4.8517241379310345,5.175862068965517,5.4,5.936206896551724,6.498275862068965,6.801724137931036,6.348275862068966,6.3310344827586205,7.108620689655172,7.217241379310345,7.637931034482758,7.624137931034483,7.834482758620689,8.274137931034483,8.4,8.651724137931035,8.256896551724138,8.398275862068965,8.305172413793104,7.960344827586208,7.862068965517242,7.662068965517241,7.212068965517242,7.037931034482759,7.432758620689655,8.112068965517242,7.777586206896552,7.924137931034483,7.6448275862068975,7.68793103448276,8.025862068965518,8.53103448275862,8.670689655172414,8.717241379310346,8.510344827586207,7.691379310344828,7.7844827586206895,8.14655172413793
102,2411_1,2411,ng,5.0489999999999995,5.0489999999999995,5.0489999999999995,5.0489999999999995,6.0889999999999995,6.0889999999999995,6.0889999999999995,6.0889999999999995,4.4719999999999995,4.4719999999999995,4.4719999999999995,4.4719999999999995,4.4719999999999995,1.7930000000000004,1.7930000000000004,1.7930000000000004,1.7930000000000004,2.79,2.79,2.79,2.79,2.5830000000000006,2.5830000000000006,2.5830000000000006,2.5830000000000006,2.5830000000000006,2.883,2.883,2.883,2.883,2.6260000000000003,2.6260000000000003,2.6260000000000003,2.6260000000000003,2.6260000000000003,2.366,2.366,2.366,2.366,8.464,8.464,8.464,8.464,4.007,4.007,4.007,4.007,4.933,4.933,4.933,4.933,4.933
103,2411_2,2411,ng,5.0489999999999995,5.0489999999999995,5.0489999999999995,5.0489999999999995,6.0889999999999995,6.0889999999999995,6.0889999999999995,6.0889999999999995,4.4719999999999995,4.4719999999999995,4.4719999999999995,4.4719999999999995,4.4719999999999995,1.7930000000000004,1.7930000000000004,1.7930000000000004,1.7930000000000004,2.79,2.79,2.79,2.79,2.5830000000000006,2.5830000000000006,2.5830000000000006,2.5830000000000006,2.5830000000000006,2.883,2.883,2.883,2.883,2.6260000000000003,2.6260000000000003,2.6260000000000003,2.6260000000000003,2.6260000000000003,2.366,2.366,2.366,2.366,8.464,8.464,8.464,8.464,4.007,4.007,4.007,4.007,4.933,4.933,4.933,4.933,4.933
104,2411_3,2411,ng,5.0489999999999995,5.0489999999999995,5.0489999999999995,5.0489999999999995,6.0889999999999995,6.0889999999999995,6.0889999999999995,6.0889999999999995,4.4719999999999995,4.4719999999999995,4.4719999999999995,4.4719999999999995,4.4719999999999995,1.7930000000000004,1.7930000000000004,1.7930000000000004,1.7930000000000004,2.79,2.79,2.79,2.79,2.5830000000000006,2.5830000000000006,2.5830000000000006,2.5830000000000006,2.5830000000000006,2.883,2.883,2.883,2.883,2.6260000000000003,2.6260000000000003,2.6260000000000003,2.6260000000000003,2.6260000000000003,2.366,2.366,2.366,2.366,8.464,8.464,8.464,8.464,4.007,4.007,4.007,4.007,4.933,4.933,4.933,4.933,4.933
105,2411_4,2411,ng,5.0489999999999995,5.0489999999999995,5.0489999999999995,5.0489999999999995,6.0889999999999995,6.0889999999999995,6.0889999999999995,6.0889999999999995,4.4719999999999995,4.4719999999999995,4.4719999999999995,4.4719999999999995,4.4719999999999995,1.7930000000000004,1.7930000000000004,1.7930000000000004,1.7930000000000004,2.79,2.79,2.79,2.79,2.5830000000000006,2.5830000000000006,2.5830000000000006,2.5830000000000006,2.5830000000000006,2.883,2.883,2.883,2.883,2.6260000000000003,2.6260000000000003,2.6260000000000003,2.6260000000000003,2.6260000000000003,2.366,2.366,2.366,2.366,8.464,8.464,8.464,8.464,4.007,4.007,4.007,4.007,4.933,4.933,4.933,4.933,4.933
106,2434_U11,2434,ng,2.3526,2.3526,2.3526,2.3526,1.9836000000000003,1.9836000000000003,1.9836000000000003,1.9836000000000003,1.7369999999999999,1.7369999999999999,1.7369999999999999,1.7369999999999999,1.7369999999999999,1.7936999999999999,1.7936999999999999,1.7936999999999999,1.7936999999999999,1.8342000000000003,1.8342000000000003,1.8342000000000003,1.8342000000000003,2.3904,2.3904,2.3904,2.3904,2.3904,2.592,2.592,2.592,2.592,2.5884000000000005,2.5884000000000005,2.5884000000000005,2.5884000000000005,2.5884000000000005,2.7882000000000007,2.7882000000000007,2.7882000000000007,2.7882000000000007,2.3904,2.3904,2.3904,2.3904,3.1589999999999994,3.1589999999999994,3.1589999999999994,3.1589999999999994,3.5433,3.5433,3.5433,3.5433,3.5433
107,2828_1,2828,bit,1.9519050072264443,1.9519050072264443,1.9519050072264443,1.9519050072264443,1.9540798154390002,1.9540798154390002,1.9540798154390002,1.9540798154390002,2.1947779515765857,2.1947779515765857,2.1947779515765857,2.1947779515765857,2.1947779515765857,2.0813556674799676,2.0813556674799676,2.0813556674799676,2.0813556674799676,2.060144499953742,2.060144499953742,2.060144499953742,2.060144499953742,1.953870204205572,1.953870204205572,1.953870204205572,1.953870204205572,1.953870204205572,1.9428866452543023,1.9428866452543023,1.9428866452543023,1.9428866452543023,2.007628576047275,2.007628576047275,2.007628576047275,2.007628576047275,2.007628576047275,2.5052415403383086,2.5052415403383086,2.5052415403383086,2.5052415403383086,1.9883537286930102,1.9883537286930102,1.9883537286930102,1.9883537286930102,2.047508064451673,2.047508064451673,2.047508064451673,2.047508064451673,2.064612182078491,2.064612182078491,2.064612182078491,2.064612182078491,2.064612182078491
108,2828_2,2828,bit,1.9519050072264443,1.9519050072264443,1.9519050072264443,1.9519050072264443,1.9540798154390002,1.9540798154390002,1.9540798154390002,1.9540798154390002,2.1947779515765857,2.1947779515765857,2.1947779515765857,2.1947779515765857,2.1947779515765857,2.0813556674799676,2.0813556674799676,2.0813556674799676,2.0813556674799676,2.060144499953742,2.060144499953742,2.060144499953742,2.060144499953742,1.953870204205572,1.953870204205572,1.953870204205572,1.953870204205572,1.953870204205572,1.9428866452543023,1.9428866452543023,1.9428866452543023,1.9428866452543023,2.007628576047275,2.007628576047275,2.007628576047275,2.007628576047275,2.007628576047275,2.5052415403383086,2.5052415403383086,2.5052415403383086,2.5052415403383086,1.9883537286930102,1.9883537286930102,1.9883537286930102,1.9883537286930102,2.047508064451673,2.047508064451673,2.047508064451673,2.047508064451673,2.064612182078491,2.064612182078491,2.064612182078491,2.064612182078491,2.064612182078491
109,2828_3,2828,bit,1.9519050072264443,1.9519050072264443,1.9519050072264443,1.9519050072264443,1.9540798154390002,1.9540798154390002,1.9540798154390002,1.9540798154390002,2.1947779515765857,2.1947779515765857,2.1947779515765857,2.1947779515765857,2.1947779515765857,2.0813556674799676,2.0813556674799676,2.0813556674799676,2.0813556674799676,2.060144499953742,2.060144499953742,2.060144499953742,2.060144499953742,1.953870204205572,1.953870204205572,1.953870204205572,1.953870204205572,1.953870204205572,1.9428866452543023,1.9428866452543023,1.9428866452543023,1.9428866452543023,2.007628576047275,2.007628576047275,2.007628576047275,2.007628576047275,2.007628576047275,2.5052415403383086,2.5052415403383086,2.5052415403383086,2.5052415403383086,1.9883537286930102,1.9883537286930102,1.9883537286930102,1.9883537286930102,2.047508064451673,2.047508064451673,2.047508064451673,2.047508064451673,2.064612182078491,2.064612182078491,2.064612182078491,2.064612182078491,2.064612182078491
110,2832_7,2832,bit,2.226093517092884,2.226093517092884,2.226093517092884,2.226093517092884,2.1321112408512075,2.1321112408512075,2.1321112408512075,2.1321112408512075,2.253727786688382,2.253727786688382,2.253727786688382,2.253727786688382,2.253727786688382,2.3013470151720488,2.3013470151720488,2.3013470151720488,2.3013470151720488,2.328613511228512,2.328613511228512,2.328613511228512,2.328613511228512,2.221204817936865,2.221204817936865,2.221204817936865,2.221204817936865,2.221204817936865,2.277061873064913,2.277061873064913,2.277061873064913,2.277061873064913,2.3625157714670246,2.3625157714670246,2.3625157714670246,2.3625157714670246,2.3625157714670246,2.3815394168466524,2.3815394168466524,2.3815394168466524,2.3815394168466524,2.237098184409189,2.237098184409189,2.237098184409189,2.237098184409189,2.254588797485056,2.254588797485056,2.254588797485056,2.254588797485056,2.2941966413779897,2.2941966413779897,2.2941966413779897,2.2941966413779897,2.2941966413779897
111,2832_8,2832,bit,2.226093517092884,2.226093517092884,2.226093517092884,2.226093517092884,2.1321112408512075,2.1321112408512075,2.1321112408512075,2.1321112408512075,2.253727786688382,2.253727786688382,2.253727786688382,2.253727786688382,2.253727786688382,2.3013470151720488,2.3013470151720488,2.3013470151720488,2.3013470151720488,2.328613511228512,2.328613511228512,2.328613511228512,2.328613511228512,2.221204817936865,2.221204817936865,2.221204817936865,2.221204817936865,2.221204817936865,2.277061873064913,2.277061873064913,2.277061873064913,2.277061873064913,2.3625157714670246,2.3625157714670246,2.3625157714670246,2.3625157714670246,2.3625157714670246,2.3815394168466524,2.3815394168466524,2.3815394168466524,2.3815394168466524,2.237098184409189,2.237098184409189,2.237098184409189,2.237098184409189,2.254588797485056,2.254588797485056,2.254588797485056,2.254588797485056,2.2941966413779897,2.2941966413779897,2.2941966413779897,2.2941966413779897,2.2941966413779897
112,2836_12,2836,bit,2.5325030783780136,2.5325030783780136,2.5325030783780136,2.5325030783780136,2.39557803155986,2.39557803155986,2.39557803155986,2.39557803155986,2.4467490666896246,2.4467490666896246,2.4467490666896246,2.4467490666896246,2.4467490666896246,2.646438525623362,2.646438525623362,2.646438525623362,2.646438525623362,2.953820354865965,2.953820354865965,2.953820354865965,2.953820354865965,2.337942342736866,2.337942342736866,2.337942342736866,2.337942342736866,2.337942342736866,2.2052820722931057,2.2052820722931057,2.2052820722931057,2.2052820722931057,2.0602114793055346,2.0602114793055346,2.0602114793055346,2.0602114793055346,2.0602114793055346,2.0777360227568598,2.0777360227568598,2.0777360227568598,2.0777360227568598,2.075333059861328,2.075333059861328,2.075333059861328,2.075333059861328,2.0176325349439312,2.0176325349439312,2.0176325349439312,2.0176325349439312,2.037920900839254,2.037920900839254,2.037920900839254,2.037920900839254,2.037920900839254
113,2840_4,2840,bit,3.1083008141712076,3.1083008141712076,3.1083008141712076,3.1083008141712076,3.246910441892779,3.246910441892779,3.246910441892779,3.246910441892779,3.25379122406308,3.25379122406308,3.25379122406308,3.25379122406308,3.25379122406308,3.1312529838153593,3.1312529838153593,3.1312529838153593,3.1312529838153593,3.070004953116913,3.070004953116913,3.070004953116913,3.070004953116913,3.0293356477405182,3.0293356477405182,3.0293356477405182,3.0293356477405182,3.0293356477405182,3.098395339308168,3.098395339308168,3.098395339308168,3.098395339308168,3.067839421714488,3.067839421714488,3.067839421714488,3.067839421714488,3.067839421714488,3.0732672116929827,3.0732672116929827,3.0732672116929827,3.0732672116929827,2.9919780383925976,2.9919780383925976,2.9919780383925976,2.9919780383925976,2.9060284216901846,2.9060284216901846,2.9060284216901846,2.9060284216901846,3.1040048564369087,3.1040048564369087,3.1040048564369087,3.1040048564369087,3.1040048564369087
114,2840_5,2840,bit,3.1083008141712076,3.1083008141712076,3.1083008141712076,3.1083008141712076,3.246910441892779,3.246910441892779,3.246910441892779,3.246910441892779,3.25379122406308,3.25379122406308,3.25379122406308,3.25379122406308,3.25379122406308,3.1312529838153593,3.1312529838153593,3.1312529838153593,3.1312529838153593,3.070004953116913,3.070004953116913,3.070004953116913,3.070004953116913,3.0293356477405182,3.0293356477405182,3.0293356477405182,3.0293356477405182,3.0293356477405182,3.098395339308168,3.098395339308168,3.098395339308168,3.098395339308168,3.067839421714488,3.067839421714488,3.067839421714488,3.067839421714488,3.067839421714488,3.0732672116929827,3.0732672116929827,3.0732672116929827,3.0732672116929827,2.9919780383925976,2.9919780383925976,2.9919780383925976,2.9919780383925976,2.9060284216901846,2.9060284216901846,2.9060284216901846,2.9060284216901846,3.1040048564369087,3.1040048564369087,3.1040048564369087,3.1040048564369087,3.1040048564369087
115,2840_6,2840,bit,3.1083008141712076,3.1083008141712076,3.1083008141712076,3.1083008141712076,3.246910441892779,3.246910441892779,3.246910441892779,3.246910441892779,3.25379122406308,3.25379122406308,3.25379122406308,3.25379122406308,3.25379122406308,3.1312529838153593,3.1312529838153593,3.1312529838153593,3.1312529838153593,3.070004953116913,3.070004953116913,3.070004953116913,3.070004953116913,3.0293356477405182,3.0293356477405182,3.0293356477405182,3.0293356477405182,3.0293356477405182,3.098395339308168,3.098395339308168,3.098395339308168,3.098395339308168,3.067839421714488,3.067839421714488,3.067839421714488,3.067839421714488,3.067839421714488,3.0732672116929827,3.0732672116929827,3.0732672116929827,3.0732672116929827,2.9919780383925976,2.9919780383925976,2.9919780383925976,2.9919780383925976,2.9060284216901846,2.9060284216901846,2.9060284216901846,2.9060284216901846,3.1040048564369087,3.1040048564369087,3.1040048564369087,3.1040048564369087,3.1040048564369087
116,2847_1,2847,ng,3.071,3.071,3.071,3.071,2.696,2.696,2.696,2.696,2.16,2.16,2.16,2.16,2.16,6.758,6.758,6.758,6.758,2.31,2.31,2.31,2.31,2.7130000000000005,2.7130000000000005,2.7130000000000005,2.7130000000000005,2.7130000000000005,2.982,2.982,2.982,2.982,2.888,2.888,2.888,2.888,2.888,3.148,3.148,3.148,3.148,3.267,3.267,3.267,3.267,1.9809999999999999,1.9809999999999999,1.9809999999999999,1.9809999999999999,4.913999999999999,4.913999999999999,4.913999999999999,4.913999999999999,4.913999999999999
117,2847_2,2847,ng,3.071,3.071,3.071,3.071,2.696,2.696,2.696,2.696,2.16,2.16,2.16,2.16,2.16,6.758,6.758,6.758,6.758,2.31,2.31,2.31,2.31,2.7130000000000005,2.7130000000000005,2.7130000000000005,2.7130000000000005,2.7130000000000005,2.982,2.982,2.982,2.982,2.888,2.888,2.888,2.888,2.888,3.148,3.148,3.148,3.148,3.267,3.267,3.267,3.267,1.9809999999999999,1.9809999999999999,1.9809999999999999,1.9809999999999999,4.913999999999999,4.913999999999999,4.913999999999999,4.913999999999999,4.913999999999999
118,2847_3,2847,ng,3.071,3.071,3.071,3.071,2.696,2.696,2.696,2.696,2.16,2.16,2.16,2.16,2.16,6.758,6.758,6.758,6.758,2.31,2.31,2.31,2.31,2.7130000000000005,2.7130000000000005,2.7130000000000005,2.7130000000000005,2.7130000000000005,2.982,2.982,2.982,2.982,2.888,2.888,2.888,2.888,2.888,3.148,3.148,3.148,3.148,3.267,3.267,3.267,3.267,1.9809999999999999,1.9809999999999999,1.9809999999999999,1.9809999999999999,4.913999999999999,4.913999999999999,4.913999999999999,4.913999999999999,4.913999999999999
119,2850_1,2850,bit,2.0327022169069493,2.0327022169069493,2.0327022169069493,2.0327022169069493,1.986483629191321,1.986483629191321,1.986483629191321,1.986483629191321,1.953658545516317,1.953658545516317,1.953658545516317,1.953658545516317,1.953658545516317,1.839381602622563,1.839381602622563,1.839381602622563,1.839381602622563,1.7547283832782195,1.7547283832782195,1.7547283832782195,1.7547283832782195,1.7565926472498028,1.7565926472498028,1.7565926472498028,1.7565926472498028,1.7565926472498028,1.811819252362043,1.811819252362043,1.811819252362043,1.811819252362043,1.8758740062599562,1.8758740062599562,1.8758740062599562,1.8758740062599562,1.8758740062599562,1.783483404668571,1.783483404668571,1.783483404668571,1.783483404668571,1.9849589860491041,1.9849589860491041,1.9849589860491041,1.9849589860491041,1.8592706922491642,1.8592706922491642,1.8592706922491642,1.8592706922491642,1.8162524636201172,1.8162524636201172,1.8162524636201172,1.8162524636201172,1.8162524636201172
120,2850_2,2850,bit,2.0327022169069493,2.0327022169069493,2.0327022169069493,2.0327022169069493,1.986483629191321,1.986483629191321,1.986483629191321,1.986483629191321,1.953658545516317,1.953658545516317,1.953658545516317,1.953658545516317,1.953658545516317,1.839381602622563,1.839381602622563,1.839381602622563,1.839381602622563,1.7547283832782195,1.7547283832782195,1.7547283832782195,1.7547283832782195,1.7565926472498028,1.7565926472498028,1.7565926472498028,1.7565926472498028,1.7565926472498028,1.811819252362043,1.811819252362043,1.811819252362043,1.811819252362043,1.8758740062599562,1.8758740062599562,1.8758740062599562,1.8758740062599562,1.8758740062599562,1.783483404668571,1.783483404668571,1.783483404668571,1.783483404668571,1.9849589860491041,1.9849589860491041,1.9849589860491041,1.9849589860491041,1.8592706922491642,1.8592706922491642,1.8592706922491642,1.8592706922491642,1.8162524636201172,1.8162524636201172,1.8162524636201172,1.8162524636201172,1.8162524636201172
121,2850_3,2850,bit,2.0327022169069493,2.0327022169069493,2.0327022169069493,2.0327022169069493,1.986483629191321,1.986483629191321,1.986483629191321,1.986483629191321,1.953658545516317,1.953658545516317,1.953658545516317,1.953658545516317,1.953658545516317,1.839381602622563,1.839381602622563,1.839381602622563,1.839381602622563,1.7547283832782195,1.7547283832782195,1.7547283832782195,1.7547283832782195,1.7565926472498028,1.7565926472498028,1.7565926472498028,1.7565926472498028,1.7565926472498028,1.811819252362043,1.811819252362043,1.811819252362043,1.811819252362043,1.8758740062599562,1.8758740062599562,1.8758740062599562,1.8758740062599562,1.8758740062599562,1.783483404668571,1.783483404668571,1.783483404668571,1.783483404668571,1.9849589860491041,1.9849589860491041,1.9849589860491041,1.9849589860491041,1.8592706922491642,1.8592706922491642,1.8592706922491642,1.8592706922491642,1.8162524636201172,1.8162524636201172,1.8162524636201172,1.8162524636201172,1.8162524636201172
122,2850_4,2850,bit,2.0327022169069493,2.0327022169069493,2.0327022169069493,2.0327022169069493,1.986483629191321,1.986483629191321,1.986483629191321,1.986483629191321,1.953658545516317,1.953658545516317,1.953658545516317,1.953658545516317,1.953658545516317,1.839381602622563,1.839381602622563,1.839381602622563,1.839381602622563,1.7547283832782195,1.7547283832782195,1.7547283832782195,1.7547283832782195,1.7565926472498028,1.7565926472498028,1.7565926472498028,1.7565926472498028,1.7565926472498028,1.811819252362043,1.811819252362043,1.811819252362043,1.811819252362043,1.8758740062599562,1.8758740062599562,1.8758740062599562,1.8758740062599562,1.8758740062599562,1.783483404668571,1.783483404668571,1.783483404668571,1.783483404668571,1.9849589860491041,1.9849589860491041,1.9849589860491041,1.9849589860491041,1.8592706922491642,1.8592706922491642,1.8592706922491642,1.8592706922491642,1.8162524636201172,1.8162524636201172,1.8162524636201172,1.8162524636201172,1.8162524636201172
123,2866_1,2866,bit,2.777501113989069,2.777501113989069,2.777501113989069,2.777501113989069,2.9059008409673135,2.9059008409673135,2.9059008409673135,2.9059008409673135,2.8930881820834555,2.8930881820834555,2.8930881820834555,2.8930881820834555,2.8930881820834555,2.774712583853252,2.774712583853252,2.774712583853252,2.774712583853252,2.9039220187902433,2.9039220187902433,2.9039220187902433,2.9039220187902433,2.7436901217437657,2.7436901217437657,2.7436901217437657,2.7436901217437657,2.7436901217437657,2.811379059478944,2.811379059478944,2.811379059478944,2.811379059478944,2.8072408697634312,2.8072408697634312,2.8072408697634312,2.8072408697634312,2.8072408697634312,2.903807799300903,2.903807799300903,2.903807799300903,2.903807799300903,2.915165689371319,2.915165689371319,2.915165689371319,2.915165689371319,2.80356590369152,2.80356590369152,2.80356590369152,2.80356590369152,2.7338157727383905,2.7338157727383905,2.7338157727383905,2.7338157727383905,2.7338157727383905
124,2866_2,2866,bit,2.777501113989069,2.777501113989069,2.777501113989069,2.777501113989069,2.9059008409673135,2.9059008409673135,2.9059008409673135,2.9059008409673135,2.8930881820834555,2.8930881820834555,2.8930881820834555,2.8930881820834555,2.8930881820834555,2.774712583853252,2.774712583853252,2.774712583853252,2.774712583853252,2.9039220187902433,2.9039220187902433,2.9039220187902433,2.9039220187902433,2.7436901217437657,2.7436901217437657,2.7436901217437657,2.7436901217437657,2.7436901217437657,2.811379059478944,2.811379059478944,2.811379059478944,2.811379059478944,2.8072408697634312,2.8072408697634312,2.8072408697634312,2.8072408697634312,2.8072408697634312,2.903807799300903,2.903807799300903,2.903807799300903,2.903807799300903,2.915165689371319,2.915165689371319,2.915165689371319,2.915165689371319,2.80356590369152,2.80356590369152,2.80356590369152,2.80356590369152,2.7338157727383905,2.7338157727383905,2.7338157727383905,2.7338157727383905,2.7338157727383905
125,2866_3,2866,bit,2.777501113989069,2.777501113989069,2.777501113989069,2.777501113989069,2.9059008409673135,2.9059008409673135,2.9059008409673135,2.9059008409673135,2.8930881820834555,2.8930881820834555,2.8930881820834555,2.8930881820834555,2.8930881820834555,2.774712583853252,2.774712583853252,2.774712583853252,2.774712583853252,2.9039220187902433,2.9039220187902433,2.9039220187902433,2.9039220187902433,2.7436901217437657,2.7436901217437657,2.7436901217437657,2.7436901217437657,2.7436901217437657,2.811379059478944,2.811379059478944,2.811379059478944,2.811379059478944,2.8072408697634312,2.8072408697634312,2.8072408697634312,2.8072408697634312,2.8072408697634312,2.903807799300903,2.903807799300903,2.903807799300903,2.903807799300903,2.915165689371319,2.915165689371319,2.915165689371319,2.915165689371319,2.80356590369152,2.80356590369152,2.80356590369152,2.80356590369152,2.7338157727383905,2.7338157727383905,2.7338157727383905,2.7338157727383905,2.7338157727383905
