Unnamed: 0,datetime,demand,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,dmg_easiur,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
0,2016-01-01 00:00:00,36287.0,22.960118937025435,709932.9734714188,800.9036695367959,23547522.59852503,0.11029040273502667,19068.537700970403,1.3160559520662614,10829.478156073594,427555.03629233764,0.0,16523.046906723655,19121.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,156034.8367705916,143768.40282970673,8553.734945324515
1,2016-01-01 01:00:00,35310.0,22.52623292151816,687693.6048593745,419.20749107981214,22982517.776032936,0.0020242038216560514,19019.7602822496,0.010604379562043796,10240.01670684859,427228.2768255225,0.0,16090.725046871885,18577.14995312812,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,152395.64883912946,139710.9592816183,8553.734945324515
2,2016-01-01 02:00:00,34097.0,22.388659445199504,660439.4060401046,374.9480449640288,22517292.841739208,0.0018947471493371425,19017.418700946717,0.03152553433616743,10206.269448245172,427030.4205856853,0.0,16090.725046871885,17364.14995312812,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,152395.64883912946,131081.10387963356,8553.734945324515
3,2016-01-01 03:00:00,33856.0,22.38708350541907,655043.9419028114,416.3146060093101,22421607.390763238,0.0020350076540375053,19016.944018422844,0.0070622222222222215,10201.819687974843,426930.61090737476,0.0,16090.725046871885,17123.14995312812,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,152395.64883912946,129306.17995568657,8553.734945324515
4,2016-01-01 04:00:00,33822.0,22.38708350541907,654282.7810636272,416.3146060093101,22407452.694158923,0.0020350076540375053,19016.874828162607,0.0070622222222222215,10201.579572419289,426926.5655513107,0.0,16090.725046871885,17089.14995312812,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,152395.64883912946,129043.60448431585,8553.734945324515
5,2016-01-01 05:00:00,34047.0,22.388659445199504,659319.9730678446,374.9480449640288,22498545.439491004,0.0018947471493371425,19017.32396358925,0.03152553433616743,10204.693171528364,426992.8057274478,0.0,16090.725046871885,17314.14995312812,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,152395.64883912946,130733.36775898992,8553.734945324515
6,2016-01-01 06:00:00,34157.0,22.388659445199504,661782.7256068166,374.9480449640288,22539789.724437047,0.0018947471493371425,19017.532385775674,0.03152553433616743,10208.160980305343,427075.55841557024,0.0,16090.725046871885,17424.14995312812,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,152395.64883912946,131498.38722440592,8553.734945324515
7,2016-01-01 07:00:00,34894.0,22.517755930755087,678325.401872664,391.5362424973347,22816973.35302616,0.001978526627218935,19018.932815460354,0.03296904761904762,10228.455789461283,427211.23372529435,0.0,16090.725046871885,18161.14995312812,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,152395.64883912946,136640.06031526648,8553.734945324515
8,2016-01-01 08:00:00,35972.0,22.960118937025435,702700.5360062558,800.9036695367959,23295237.942620937,0.11029040273502667,19033.796224108868,1.3160559520662614,10414.92053117272,427333.92436700594,0.0,16208.046906723655,19121.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,153383.237800316,143768.40282970673,8553.734945324515
9,2016-01-01 09:00:00,37628.0,23.22878997114827,740835.4399179238,377.622713190184,24382115.687778696,0.001907914110429448,19740.84074787923,0.02860061162079511,11549.757277704526,441188.2151546655,0.0,17226.725046871885,19759.14995312812,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,161962.34038685047,148964.88577910548,8553.734945324515
10,2016-01-01 10:00:00,39382.0,23.61338375823331,782077.7608085107,879.8098876999542,25145310.68101854,3.093935164835165,20160.721274814605,1.2281360850677558,11701.15669932891,449847.4082116223,0.0,17350.04690672366,21389.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,163389.95998443046,160514.5951968283,8553.734945324515
11,2016-01-01 11:00:00,39934.0,23.61338375823331,795112.3486430554,879.8098876999542,25630965.739028912,3.093935164835165,21868.57348580362,1.2281360850677558,12379.087818286313,484092.02037406474,0.0,17902.04690672366,21389.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,168607.918601942,160514.5951968283,8553.734945324515
12,2016-01-01 12:00:00,39973.0,23.655641633015808,796034.2947748918,909.3079443172082,25665993.241931178,0.6965418537983756,21931.133539370745,0.5919753560424512,12411.567082809128,485316.5079366945,0.0,17941.04690672366,21389.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,168984.25000047,160514.5951968283,8553.734945324515
13,2016-01-01 13:00:00,39664.0,23.61338375823331,788736.7350283324,879.8098876999542,25393417.069349926,3.093935164835165,21033.210991298125,1.2281360850677558,12047.49107531802,467341.93833808746,0.0,17632.04690672366,21389.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,166055.6562346809,160514.5951968283,8553.734945324515
14,2016-01-01 14:00:00,39182.0,23.562681094321295,777361.7141359139,358.28710955056175,25037545.06593063,0.0018099787798408489,19946.272650006318,0.021074270557029182,11613.369615965026,445545.1424674222,0.0,17280.810825979646,21259.06417402036,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,162735.48352761715,159645.63494025555,8553.734945324515
15,2016-01-01 15:00:00,38610.0,23.562681094321295,763883.8605499621,358.28710955056175,24832604.83926771,0.0018099787798408489,19945.23734214425,0.021074270557029182,11601.315133206406,445513.2683243036,0.0,17280.810825979646,20687.06417402036,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,162735.48352761715,155844.5461568383,8553.734945324515
16,2016-01-01 16:00:00,40269.0,23.655641633015808,803036.3646982645,909.3079443172082,25935148.39344907,0.6965418537983756,22137.309928095066,0.5919753560424512,12586.791788197694,489085.17372112116,0.0,18237.04690672366,21389.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,171875.97661119062,160514.5951968283,8553.734945324515
17,2016-01-01 17:00:00,43843.0,23.99053809351146,888023.5611029962,853.2923509806981,27812487.949373443,0.3976585992671687,22748.429393813843,0.6597509458918482,13582.715513540057,507025.4251467591,0.0,18624.04690672366,24576.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,175620.01190304238,187506.04241354088,8553.734945324515
18,2016-01-01 18:00:00,46107.0,24.210701322117263,942628.760993726,852.3211712095401,29597324.253823563,0.24719784388331606,23249.079579118166,1.2367657422170129,14728.057458504238,514159.3816742045,0.0,20518.04690672366,24946.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,192914.52968206262,190641.82284820083,8553.734945324515
19,2016-01-01 19:00:00,46738.0,24.267999840262185,957930.1935223065,857.5308809891259,30137364.688844826,0.19460730088495576,23382.59284113372,0.2172964994211487,15072.902598112003,516678.90244229254,0.0,21149.04690672366,24946.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,198675.97893096317,190641.82284820083,8553.734945324515
20,2016-01-01 20:00:00,46149.0,24.210701322117263,943645.6104492549,852.3211712095401,29633121.74301436,0.24719784388331606,23259.461888561265,1.2367657422170129,14780.001619677352,514300.73436636134,0.0,20560.04690672366,24946.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,193290.744503187,190641.82284820083,8553.734945324515
21,2016-01-01 21:00:00,45016.0,24.170424990240612,916243.2308804707,853.4063543281653,28666678.14330928,0.18350040630125244,23024.214689760785,0.26752815314860645,14060.860478118484,512135.2856377845,0.0,19427.04690672366,24946.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,182993.45869186113,190641.82284820083,8553.734945324515
22,2016-01-01 22:00:00,42838.0,23.831221029900338,864014.3153480479,981.2930704225349,27273906.09843766,1.2245028571428571,22655.645924313776,1.98852,13343.890011174692,504584.4842964468,0.0,18561.810825979646,23634.06417402036,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,175048.70792036108,178742.21371900002,8553.734945324515
23,2016-01-01 23:00:00,39676.0,23.61338375823331,789020.0956334312,879.8098876999542,25403974.788002323,3.093935164835165,21070.338213276147,1.2281360850677558,12062.228708338831,468086.3864285753,0.0,17644.04690672366,21389.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,166169.09011767028,160514.5951968283,8553.734945324515
24,2016-01-02 00:00:00,38000.0,23.511449589827734,749538.5905071569,365.4455544089637,24604058.892728407,0.0018472125,19944.08233857096,0.012312581843673323,11588.699714784601,445387.68674860586,0.0,17280.810825979643,20077.06417402036,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,162735.48352761712,151605.29675562802,8553.734945324515
25,2016-01-02 01:00:00,36649.0,22.97787008119535,718248.23447799,784.2091905850092,23833971.901992854,1.1889787556404263,19333.177190638176,0.7456946102067451,11187.071675197854,432728.13401747076,0.0,16885.046906723655,19121.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,159083.6239760879,143768.40282970673,8553.734945324515
26,2016-01-02 02:00:00,36537.0,22.97787008119535,715674.7130288961,784.2091905850092,23746140.472647335,1.1889787556404263,19200.01157000645,0.7456946102067451,11103.553878854698,430004.9193574845,0.0,16773.046906723655,19121.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,158139.998381938,143768.40282970673,8553.734945324515
27,2016-01-02 03:00:00,37149.0,23.02229188174534,729744.2024606686,361.9802216748769,24159228.42164421,0.0018287473596805492,19739.714771224335,0.015856177372210737,11444.36960222356,441047.04775475315,0.0,17226.725046871885,19280.14995312812,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,161962.34038685047,144831.31318455047,8553.734945324515
28,2016-01-02 04:00:00,36766.0,22.97787008119535,720936.6452774898,784.2091905850092,23925724.377291303,1.1889787556404263,19472.287705048107,0.7456946102067451,11274.317944592043,435572.9207604921,0.0,17002.046906723655,19121.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,160069.37571283377,143768.40282970673,8553.734945324515
29,2016-01-02 05:00:00,38842.0,23.562681094321295,769350.4025638447,358.28710955056175,24915727.44868344,0.0018099787798408489,19945.65725722117,0.021074270557029182,11606.204363975638,445526.52256505645,0.0,17280.810825979646,20919.06417402036,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,162735.48352761715,157386.24650255998,8553.734945324515
30,2016-01-02 06:00:00,40524.0,23.655641633015808,809068.5533146836,909.3079443172082,26167021.91924996,0.6965418537983756,22314.92810081365,0.5919753560424512,12737.745503988519,492331.8283664887,0.0,18492.04690672366,21389.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,174367.1600089398,160514.5951968283,8553.734945324515
31,2016-01-02 07:00:00,42209.0,23.763806224585547,849047.2792713257,386.93553763440866,26871905.897175618,0.001954812949640288,22366.747475648688,0.03583357142857143,12843.82580723831,493681.8384842515,0.0,18561.810825979646,23005.06417402036,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,175048.70792036108,172419.44330500546,8553.734945324515
32,2016-01-02 08:00:00,44135.0,23.99053809351146,895028.7982263016,853.2923509806981,28061649.315859806,0.3976585992671687,22864.545704799857,0.6597509458918482,13775.362789740479,509465.56924869743,0.0,18916.04690672366,24576.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,178300.462872137,187506.04241354088,8553.734945324515
