,datetime,demand,co2_tot,so2_tot,nox_tot,coal_mix,gas_mix,oil_mix,biomass_mix,geothermal_mix,hydro_mix,nuclear_mix
945,2016-02-09 09:00:00,65457.0,47325518.149215,58656.71782600006,39027.440804000056,41999.0,22186.0,462.0,0.0,0.0,0.0,0.0
946,2016-02-09 10:00:00,65748.0,47588564.60463,58949.802066,38794.57149199998,42027.0,22434.0,794.0,0.0,0.0,0.0,0.0
947,2016-02-09 11:00:00,64702.0,46947326.33049002,54480.37727399997,37006.44573000003,41175.0,22247.0,838.0,0.0,0.0,0.0,0.0
948,2016-02-09 12:00:00,64080.0,46411362.339674994,53211.057287999975,37592.49844,40992.0,21816.0,904.0,0.0,0.0,0.0,0.0
949,2016-02-09 13:00:00,63292.0,46053518.680499956,52760.41870399996,36929.82687400001,40851.0,21166.0,904.0,0.0,0.0,0.0,0.0
950,2016-02-09 14:00:00,62936.0,45733521.87233998,50450.05628800002,35338.61634800002,40809.0,20849.0,952.0,0.0,0.0,0.0,0.0
951,2016-02-09 15:00:00,63516.0,46097880.02699998,51360.14105599998,35447.651712000006,41352.0,21075.0,917.0,0.0,0.0,0.0,0.0
952,2016-02-09 16:00:00,64387.0,46768463.01433499,53446.78725399996,36619.32764799996,41884.0,21404.0,938.0,0.0,0.0,0.0,0.0
953,2016-02-09 17:00:00,67299.0,49103383.932000026,57493.928031999974,39528.44750999996,43618.0,22484.0,1097.0,0.0,0.0,0.0,0.0
954,2016-02-09 18:00:00,70038.0,50769339.373184964,61088.33501600001,40775.00075800001,45533.0,23237.0,1198.0,0.0,0.0,0.0,0.0
955,2016-02-09 19:00:00,70709.0,51261488.142869964,61632.306012000045,42257.65035000002,45764.0,23673.0,1178.0,0.0,0.0,0.0,0.0
956,2016-02-09 20:00:00,70445.0,50869494.411555,61765.92774600001,41663.636296,45916.0,23265.0,1002.0,0.0,0.0,0.0,0.0
957,2016-02-09 21:00:00,66525.0,48237021.34981505,55123.142756,38110.32085199999,43732.0,21760.0,1021.0,0.0,0.0,0.0,0.0
958,2016-02-09 22:00:00,62561.0,45374018.97179998,47423.01537400001,34140.13398200001,40672.0,21127.0,1199.0,0.0,0.0,0.0,0.0
959,2016-02-09 23:00:00,59435.0,43462200.066285014,44014.86960799997,32964.443323999985,38939.0,19694.0,1216.0,0.0,0.0,0.0,0.0
960,2016-02-10 00:00:00,56047.0,41638828.069529995,41857.01260199999,32051.324020000015,37464.0,18328.0,1216.0,0.0,0.0,0.0,0.0
961,2016-02-10 01:00:00,54769.0,40995541.37165997,40831.67721000002,32362.65724399999,36796.0,17724.0,1058.0,0.0,0.0,0.0,0.0
962,2016-02-10 02:00:00,54521.0,40698859.217999995,40473.536586,31753.160881999993,36410.0,17861.0,916.0,0.0,0.0,0.0,0.0
963,2016-02-10 03:00:00,55267.0,41043408.081,41509.996340000056,31626.638345999996,36852.0,18165.0,366.0,0.0,0.0,0.0,0.0
964,2016-02-10 04:00:00,57180.0,42293860.09159499,43945.34858800001,33301.15560200001,38246.0,18566.0,350.0,0.0,0.0,0.0,0.0
965,2016-02-10 05:00:00,60119.0,44382223.54840502,46554.10749800004,34672.12528,39999.0,19658.0,350.0,0.0,0.0,0.0,0.0
966,2016-02-10 06:00:00,66092.0,48560148.85341002,53782.27100799996,37183.548406000016,43540.0,21758.0,350.0,0.0,0.0,0.0,0.0
967,2016-02-10 07:00:00,71137.0,52369748.88374999,61123.71251199999,40517.733486000005,47551.0,22748.0,379.0,0.0,0.0,0.0,0.0
968,2016-02-10 08:00:00,71448.0,52248382.04570996,58637.18856200006,41621.03792999997,47321.0,23223.0,450.0,0.0,0.0,0.0,0.0
969,2016-02-10 09:00:00,70940.0,51955578.10792502,57353.39369400001,39488.885042000016,46759.0,23277.0,795.0,0.0,0.0,0.0,0.0
970,2016-02-10 10:00:00,69843.0,51173517.506234966,58724.25032599999,38497.40987799997,46135.0,22756.0,1209.0,0.0,0.0,0.0,0.0
971,2016-02-10 11:00:00,67073.0,49231757.866980016,55182.19498999995,37528.45402200001,44396.0,21760.0,1884.0,0.0,0.0,0.0,0.0
972,2016-02-10 12:00:00,65778.0,48132588.93416999,52349.609085999975,36916.85382400003,43489.0,21351.0,1928.0,0.0,0.0,0.0,0.0
973,2016-02-10 13:00:00,66074.0,48696461.56432497,53894.058974000014,38271.31787799996,43515.0,21462.0,1647.0,0.0,0.0,0.0,0.0
974,2016-02-10 14:00:00,65862.0,48599017.19473499,52814.46876600004,38338.28423999998,42945.0,21719.0,993.0,0.0,0.0,0.0,0.0
975,2016-02-10 15:00:00,66297.0,49084996.199234985,53338.368422000014,39140.05459599998,43306.0,21813.0,718.0,0.0,0.0,0.0,0.0
976,2016-02-10 16:00:00,67015.0,49488451.30584,53889.88444399996,38978.29167200003,43595.0,22418.0,580.0,0.0,0.0,0.0,0.0
977,2016-02-10 17:00:00,69539.0,50952250.54881001,55679.30910000001,39636.46909199994,45027.0,23491.0,617.0,0.0,0.0,0.0,0.0
978,2016-02-10 18:00:00,73541.0,54152003.627565004,64144.290282000016,42967.09072599996,48694.0,23648.0,718.0,0.0,0.0,0.0,0.0
979,2016-02-10 19:00:00,74227.0,54812127.67903496,64323.67566999999,43261.05663399998,48998.0,24013.0,748.0,0.0,0.0,0.0,0.0
980,2016-02-10 20:00:00,73947.0,54692259.51061501,64872.91805999998,43561.38081200004,49087.0,23644.0,1144.0,0.0,0.0,0.0,0.0
981,2016-02-10 21:00:00,72065.0,53171080.81639497,63076.97123999998,42258.838014,48060.0,22947.0,1335.0,0.0,0.0,0.0,0.0
982,2016-02-10 22:00:00,67736.0,50222383.92890996,59146.45262000001,39802.246284000015,46247.0,20573.0,1571.0,0.0,0.0,0.0,0.0
983,2016-02-10 23:00:00,65016.0,48559735.17705002,57091.55146399999,38901.59200400001,45045.0,19605.0,1186.0,0.0,0.0,0.0,0.0
984,2016-02-11 00:00:00,63402.0,47859201.47693999,58098.45717999998,38500.865725999996,44851.0,18201.0,1103.0,0.0,0.0,0.0,0.0
985,2016-02-11 01:00:00,61880.0,46825085.87329499,55551.83043999997,37618.349654000005,43871.0,17659.0,720.0,0.0,0.0,0.0,0.0
986,2016-02-11 02:00:00,61467.0,46405938.28056,55985.64287599997,37273.96977000006,43179.0,17938.0,590.0,0.0,0.0,0.0,0.0
987,2016-02-11 03:00:00,62069.0,46474269.269130036,57447.07841,37549.95273800003,42938.0,18752.0,562.0,0.0,0.0,0.0,0.0
988,2016-02-11 04:00:00,63522.0,47643126.33927002,59108.299368,38722.95844000003,44068.0,19004.0,643.0,0.0,0.0,0.0,0.0
989,2016-02-11 05:00:00,67052.0,50126625.109050035,61657.700047999984,39970.32207799998,45428.0,20829.0,693.0,0.0,0.0,0.0,0.0
990,2016-02-11 06:00:00,73226.0,54048782.303895004,65820.23355199999,42171.94513800004,47813.0,24204.0,649.0,0.0,0.0,0.0,0.0
991,2016-02-11 07:00:00,76842.0,56597320.79506501,68045.53316600004,45334.40244799999,49188.0,25770.0,723.0,0.0,0.0,0.0,0.0
992,2016-02-11 08:00:00,75900.0,56095253.77177497,67540.196208,44831.224714000025,48643.0,25329.0,980.0,0.0,0.0,0.0,0.0
993,2016-02-11 09:00:00,75415.0,56051186.35321499,66923.66783999995,45324.29459200003,49070.0,24698.0,1440.0,0.0,0.0,0.0,0.0
994,2016-02-11 10:00:00,74787.0,55703590.25579997,67061.160832,43802.97827399999,50186.0,23608.0,1853.0,0.0,0.0,0.0,0.0
995,2016-02-11 11:00:00,73473.0,55078045.37497499,67221.03284599997,43789.79048200001,50364.0,22391.0,2336.0,0.0,0.0,0.0,0.0
996,2016-02-11 12:00:00,71717.0,53875402.92106498,64965.844596000024,42930.55961600002,49165.0,21972.0,1983.0,0.0,0.0,0.0,0.0
997,2016-02-11 13:00:00,71135.0,53385841.44300001,63328.928528,41883.73640399999,48717.0,21801.0,1708.0,0.0,0.0,0.0,0.0
998,2016-02-11 14:00:00,71058.0,53141092.00184999,62711.83492999996,41294.26098800002,48600.0,21740.0,1489.0,0.0,0.0,0.0,0.0
999,2016-02-11 15:00:00,71277.0,53246388.964799955,62384.522722,42676.06129000002,48137.0,22392.0,1443.0,0.0,0.0,0.0,0.0
1000,2016-02-11 16:00:00,70434.0,52505897.394179985,59474.58520599995,40629.20002000001,46262.0,23028.0,1379.0,0.0,0.0,0.0,0.0
1001,2016-02-11 17:00:00,72587.0,53714812.12517995,59828.50090600004,41261.432248000005,46336.0,24916.0,1297.0,0.0,0.0,0.0,0.0
1002,2016-02-11 18:00:00,78740.0,57976310.03394001,66724.74456199996,45661.92122600002,50178.0,26991.0,1298.0,0.0,0.0,0.0,0.0
1003,2016-02-11 19:00:00,78356.0,57854672.85476999,63138.70797600007,44762.495016000015,50871.0,26299.0,1294.0,0.0,0.0,0.0,0.0
1004,2016-02-11 20:00:00,79290.0,58321992.878189944,63859.07159200004,44718.00346999999,51523.0,26664.0,1417.0,0.0,0.0,0.0,0.0
1005,2016-02-11 21:00:00,76381.0,56799760.03500001,64755.71205800003,45100.56475399997,51892.0,23769.0,1530.0,0.0,0.0,0.0,0.0
1006,2016-02-11 22:00:00,74457.0,55514482.09944004,64080.64447600002,43724.73273599997,51415.0,22452.0,1770.0,0.0,0.0,0.0,0.0
1007,2016-02-11 23:00:00,71456.0,53715498.86422502,60765.398460000026,43177.519272000005,50148.0,20746.0,1733.0,0.0,0.0,0.0,0.0
1008,2016-02-12 00:00:00,70027.0,52594640.04524996,60423.85471399998,41933.11253599998,49031.0,20353.0,1689.0,0.0,0.0,0.0,0.0
1009,2016-02-12 01:00:00,67586.0,50736114.62974499,58861.688384000016,40657.97726400005,47093.0,19800.0,1599.0,0.0,0.0,0.0,0.0
1010,2016-02-12 02:00:00,68065.0,50904341.20177501,59789.610812000006,41143.569762000014,47095.0,20321.0,1405.0,0.0,0.0,0.0,0.0
1011,2016-02-12 03:00:00,66595.0,49807630.74031498,58149.51855999997,40762.68419200002,45926.0,19946.0,1398.0,0.0,0.0,0.0,0.0
1012,2016-02-12 04:00:00,67950.0,50652537.49006502,58706.85531600004,42048.499814000024,46416.0,20554.0,1261.0,0.0,0.0,0.0,0.0
1013,2016-02-12 05:00:00,72683.0,54166110.35431499,65143.32999399999,44554.79546400001,48742.0,22501.0,1240.0,0.0,0.0,0.0,0.0
1014,2016-02-12 06:00:00,75453.0,55918846.205415,66602.71889600003,44880.59948400001,49774.0,23826.0,1245.0,0.0,0.0,0.0,0.0
1015,2016-02-12 07:00:00,79791.0,58294416.26856003,69954.59454,47271.39980400002,50538.0,26917.0,1243.0,0.0,0.0,0.0,0.0
1016,2016-02-12 08:00:00,77176.0,56763831.88025994,69524.945284,46575.835938000026,49135.0,26058.0,1269.0,0.0,0.0,0.0,0.0
1017,2016-02-12 09:00:00,76522.0,55887980.14297499,68142.55659800002,45468.65161000004,48613.0,26201.0,1282.0,0.0,0.0,0.0,0.0
1018,2016-02-12 10:00:00,75297.0,55542133.098240025,68589.48691000005,45505.11325799998,49902.0,23906.0,1283.0,0.0,0.0,0.0,0.0
1019,2016-02-12 11:00:00,74108.0,54809391.60907503,65176.82565999999,44767.87310000002,50068.0,22597.0,1282.0,0.0,0.0,0.0,0.0
1020,2016-02-12 12:00:00,71405.0,52611932.80572003,60957.15217000001,43151.52958799997,48000.0,22026.0,1325.0,0.0,0.0,0.0,0.0
1021,2016-02-12 13:00:00,70789.0,52077303.28404002,61117.530394000045,43421.911104,47167.0,22325.0,1385.0,0.0,0.0,0.0,0.0
1022,2016-02-12 14:00:00,70561.0,51818815.43325,62313.38319200005,43103.03739399996,47137.0,22126.0,1566.0,0.0,0.0,0.0,0.0
1023,2016-02-12 15:00:00,70935.0,51650970.78610493,59171.95289200003,43106.93316800005,46819.0,22822.0,1416.0,0.0,0.0,0.0,0.0
1024,2016-02-12 16:00:00,71503.0,52106447.509349994,58293.02750600002,42833.45991200004,47278.0,22808.0,1412.0,0.0,0.0,0.0,0.0
1025,2016-02-12 17:00:00,71599.0,52147171.04399996,58128.41119199999,42571.93820599996,47075.0,22994.0,1378.0,0.0,0.0,0.0,0.0
1026,2016-02-12 18:00:00,73016.0,52964726.16599994,59823.69395399997,43213.34350399999,47456.0,23790.0,1341.0,0.0,0.0,0.0,0.0
1027,2016-02-12 19:00:00,71059.0,51738483.29431498,59378.37034800003,42368.42634999998,46067.0,23259.0,1339.0,0.0,0.0,0.0,0.0
1028,2016-02-12 20:00:00,70261.0,51114630.313514985,58592.458666000006,42176.67808799997,45359.0,23213.0,1597.0,0.0,0.0,0.0,0.0
1029,2016-02-12 21:00:00,68119.0,49945431.234629944,58558.31786600002,41447.11416200002,45036.0,21484.0,1762.0,0.0,0.0,0.0,0.0
1030,2016-02-12 22:00:00,65275.0,48063475.95213003,56826.930753999986,40492.98095200002,43858.0,20012.0,2145.0,0.0,0.0,0.0,0.0
1031,2016-02-12 23:00:00,63295.0,46773250.229579985,54516.09753999996,39825.63137000001,42303.0,19594.0,2437.0,0.0,0.0,0.0,0.0
1032,2016-02-13 00:00:00,60067.0,44837981.49899997,52078.66370199998,38262.51618000003,40607.0,18199.0,2407.0,0.0,0.0,0.0,0.0
1033,2016-02-13 01:00:00,59229.0,44320160.300999984,52888.517982000034,37551.46773600001,39820.0,18169.0,2292.0,0.0,0.0,0.0,0.0
1034,2016-02-13 02:00:00,58956.0,44399539.895684995,49746.95647600003,37372.28846399998,39788.0,17923.0,2482.0,0.0,0.0,0.0,0.0
1035,2016-02-13 03:00:00,58475.0,44012354.24486997,46880.62793000005,35849.94156600002,39165.0,18067.0,2462.0,0.0,0.0,0.0,0.0
1036,2016-02-13 04:00:00,60678.0,45517528.381319955,49886.484296000024,37503.52579000003,40948.0,18461.0,2175.0,0.0,0.0,0.0,0.0
1037,2016-02-13 05:00:00,63071.0,47200619.63996999,49597.40433600008,38031.63584200005,41967.0,19822.0,1972.0,0.0,0.0,0.0,0.0
1038,2016-02-13 06:00:00,65962.0,49386231.51441002,52861.94173000001,40159.30411800006,43582.0,21097.0,1857.0,0.0,0.0,0.0,0.0
1039,2016-02-13 07:00:00,69240.0,51439724.59418994,58144.83373400001,42835.57691400003,45165.0,22793.0,1754.0,0.0,0.0,0.0,0.0
1040,2016-02-13 08:00:00,70966.0,52526666.48756996,59949.080582000024,44488.289004000006,45539.0,24102.0,1753.0,0.0,0.0,0.0,0.0
1041,2016-02-13 09:00:00,71912.0,53128034.88814496,59589.91664200001,44949.48445000001,45450.0,25077.0,1755.0,0.0,0.0,0.0,0.0
1042,2016-02-13 10:00:00,71500.0,52985062.53214502,58805.98576199999,45206.15652799995,45775.0,24159.0,1882.0,0.0,0.0,0.0,0.0
1043,2016-02-13 11:00:00,70103.0,52302123.685109995,58770.167431999995,45156.883907999974,45917.0,22770.0,2076.0,0.0,0.0,0.0,0.0
1044,2016-02-13 12:00:00,69065.0,51837438.12692995,58968.17045200001,45052.819844000005,45841.0,21812.0,2106.0,0.0,0.0,0.0,0.0
1045,2016-02-13 13:00:00,68075.0,51063496.83099004,58733.84153000004,44837.32783599999,45299.0,21398.0,2109.0,0.0,0.0,0.0,0.0
1046,2016-02-13 14:00:00,67853.0,51058070.05031996,58816.79459400006,45050.01821000007,45281.0,21231.0,1927.0,0.0,0.0,0.0,0.0
1047,2016-02-13 15:00:00,68416.0,51597589.29915001,60010.547641999954,45767.84442,45590.0,21487.0,1974.0,0.0,0.0,0.0,0.0
1048,2016-02-13 16:00:00,72353.0,53709991.34408998,60650.53010400002,45653.82731399999,46374.0,24382.0,1935.0,0.0,0.0,0.0,0.0
1049,2016-02-13 17:00:00,75579.0,55793260.957125016,57796.451839999994,46179.46351999996,46993.0,26824.0,1900.0,0.0,0.0,0.0,0.0
1050,2016-02-13 18:00:00,80067.0,59112461.27045998,64931.36738199997,49923.27509399998,49772.0,28150.0,1890.0,0.0,0.0,0.0,0.0
1051,2016-02-13 19:00:00,80627.0,59551310.19983998,67288.52130800002,50602.34877199997,50644.0,27546.0,1854.0,0.0,0.0,0.0,0.0
1052,2016-02-13 20:00:00,80590.0,59550937.34680496,68937.009836,50341.502164000085,50860.0,27323.0,2007.0,0.0,0.0,0.0,0.0
1053,2016-02-13 21:00:00,79691.0,59032734.22391998,69606.78741000003,50763.48381400003,51258.0,26141.0,2030.0,0.0,0.0,0.0,0.0
1054,2016-02-13 22:00:00,77409.0,58240217.407919966,70927.66136600001,50746.53099999998,52067.0,22860.0,2149.0,0.0,0.0,0.0,0.0
1055,2016-02-13 23:00:00,75561.0,56999655.52819499,70650.77130599995,49120.880488,52593.0,20506.0,2098.0,0.0,0.0,0.0,0.0
1056,2016-02-14 00:00:00,73452.0,55359119.41071002,69086.53019600002,46668.648973999974,51425.0,19852.0,2023.0,0.0,0.0,0.0,0.0
1057,2016-02-14 01:00:00,71812.0,54292467.61704001,66931.91248,45731.257014000024,50343.0,19497.0,1949.0,0.0,0.0,0.0,0.0
1058,2016-02-14 02:00:00,71717.0,54383881.02075001,67729.970024,45549.290182000004,50546.0,19314.0,1849.0,0.0,0.0,0.0,0.0
1059,2016-02-14 03:00:00,70793.0,53806503.127500005,67497.50749599998,46130.53412399998,50383.0,18656.0,1667.0,0.0,0.0,0.0,0.0
1060,2016-02-14 04:00:00,71411.0,54270953.72476503,66602.32845599997,47385.71927399997,50853.0,18805.0,1445.0,0.0,0.0,0.0,0.0
1061,2016-02-14 05:00:00,71588.0,54325632.486269996,66485.39984799999,47390.67831600003,50560.0,19273.0,1440.0,0.0,0.0,0.0,0.0
1062,2016-02-14 06:00:00,73081.0,55196856.67287,69720.06858199998,48343.69741000002,50398.0,20801.0,1452.0,0.0,0.0,0.0,0.0
1063,2016-02-14 07:00:00,74083.0,55699601.36335502,67625.90005799997,49125.24433599998,50116.0,21891.0,1440.0,0.0,0.0,0.0,0.0
1064,2016-02-14 08:00:00,73768.0,55435462.6572,64898.64306199997,49470.32519599999,49575.0,22087.0,1440.0,0.0,0.0,0.0,0.0
1065,2016-02-14 09:00:00,72302.0,54051531.07444502,62193.05367,47644.9619,47997.0,22196.0,1597.0,0.0,0.0,0.0,0.0
1066,2016-02-14 10:00:00,71575.0,53507669.13102,63402.930527999924,47256.44912999998,47779.0,21869.0,1610.0,0.0,0.0,0.0,0.0
1067,2016-02-14 11:00:00,70654.0,52859166.11939999,60519.69184399999,46492.428419999975,47442.0,21238.0,1665.0,0.0,0.0,0.0,0.0
1068,2016-02-14 12:00:00,69544.0,52453164.54450001,60243.670740000016,46606.60079399997,47220.0,20389.0,1786.0,0.0,0.0,0.0,0.0
1069,2016-02-14 13:00:00,68297.0,51504641.84560497,59296.42198599999,46439.68723999996,46340.0,20057.0,2150.0,0.0,0.0,0.0,0.0
1070,2016-02-14 14:00:00,66389.0,50068444.61344497,55460.110182000004,45238.92670200001,44603.0,19896.0,2623.0,0.0,0.0,0.0,0.0
1071,2016-02-14 15:00:00,66531.0,50302306.92741006,55577.49279000002,45354.914168000025,44701.0,19976.0,2798.0,0.0,0.0,0.0,0.0
1072,2016-02-14 16:00:00,69561.0,52419320.193705015,57841.06460399996,46474.953960000035,46469.0,21085.0,2761.0,0.0,0.0,0.0,0.0
1073,2016-02-14 17:00:00,74064.0,55697076.667499974,62793.68749800003,48267.244717999994,49634.0,22400.0,2143.0,0.0,0.0,0.0,0.0
1074,2016-02-14 18:00:00,78552.0,59201079.63718503,67642.03612600002,51650.924424,53253.0,23150.0,1954.0,0.0,0.0,0.0,0.0
1075,2016-02-14 19:00:00,78896.0,59353485.80999997,69733.19508400006,52158.46146599998,53662.0,23136.0,1953.0,0.0,0.0,0.0,0.0
1076,2016-02-14 20:00:00,78005.0,58857071.45644497,69975.28513600003,51745.167105999986,53562.0,22420.0,2089.0,0.0,0.0,0.0,0.0
1077,2016-02-14 21:00:00,76611.0,57891148.94924998,70658.06799399997,50882.13943800001,53582.0,21080.0,2297.0,0.0,0.0,0.0,0.0
1078,2016-02-14 22:00:00,74289.0,56596254.85269,70551.50465999999,50379.01073600001,53224.0,19216.0,2191.0,0.0,0.0,0.0,0.0
1079,2016-02-14 23:00:00,71985.0,54777279.98162998,68819.54096799999,48583.687712000006,52239.0,18079.0,1996.0,0.0,0.0,0.0,0.0
1080,2016-02-15 00:00:00,70817.0,53865379.43400001,68677.87480799998,47561.94073599996,51275.0,18097.0,1866.0,0.0,0.0,0.0,0.0
1081,2016-02-15 01:00:00,69634.0,53090460.19263004,68564.02522799998,46886.96123000001,50866.0,17328.0,1246.0,0.0,0.0,0.0,0.0
1082,2016-02-15 02:00:00,69891.0,53333586.67981499,68346.59418600002,46984.97347400003,50712.0,17727.0,901.0,0.0,0.0,0.0,0.0
1083,2016-02-15 03:00:00,69586.0,52915463.29894504,68030.312362,46641.72722799997,49891.0,18255.0,603.0,0.0,0.0,0.0,0.0
1084,2016-02-15 04:00:00,71415.0,53791887.46996501,69017.45318799998,47428.14194200001,49921.0,20054.0,272.0,0.0,0.0,0.0,0.0
1085,2016-02-15 05:00:00,74618.0,55373410.296015054,67021.54025199996,48044.31074199997,50067.0,22954.0,270.0,0.0,0.0,0.0,0.0
1086,2016-02-15 06:00:00,77221.0,57055524.51641997,67263.445072,48827.87706000003,50658.0,24953.0,270.0,0.0,0.0,0.0,0.0
1087,2016-02-15 07:00:00,80009.0,59239837.301940024,69659.351984,50503.94790400003,52230.0,26114.0,270.0,0.0,0.0,0.0,0.0
1088,2016-02-15 08:00:00,80843.0,59851335.33022499,69278.05145799999,51137.13807200001,52504.0,26553.0,366.0,0.0,0.0,0.0,0.0
1089,2016-02-15 09:00:00,82448.0,60636451.33099497,68698.36382799999,52477.87770600001,52933.0,27365.0,270.0,0.0,0.0,0.0,0.0
1090,2016-02-15 10:00:00,82849.0,60944241.05779497,67745.944922,52998.285194,52733.0,27493.0,318.0,0.0,0.0,0.0,0.0
1091,2016-02-15 11:00:00,84020.0,61595688.79192496,67156.63158399996,54313.386994,53242.0,27980.0,418.0,0.0,0.0,0.0,0.0
1092,2016-02-15 12:00:00,85169.0,62280730.49379004,68044.09307799999,54699.66608400005,53435.0,28973.0,652.0,0.0,0.0,0.0,0.0
1093,2016-02-15 13:00:00,84074.0,61676313.95161497,67641.63887600003,54146.00718199997,53341.0,28590.0,700.0,0.0,0.0,0.0,0.0
1094,2016-02-15 14:00:00,82916.0,60934464.32505002,67507.29165,52576.80476000005,53046.0,27916.0,699.0,0.0,0.0,0.0,0.0
1095,2016-02-15 15:00:00,82132.0,60151081.954814985,68459.23612600005,50241.41604799998,52966.0,27213.0,700.0,0.0,0.0,0.0,0.0
1096,2016-02-15 16:00:00,81585.0,59896231.008690044,69501.34182399996,49785.86155199997,52876.0,26620.0,838.0,0.0,0.0,0.0,0.0
1097,2016-02-15 17:00:00,82531.0,60386429.33062495,70205.19663800002,51353.08135599999,53125.0,27109.0,900.0,0.0,0.0,0.0,0.0
1098,2016-02-15 18:00:00,83596.0,61046996.995559976,70673.76368200005,52659.11042000004,53454.0,27951.0,843.0,0.0,0.0,0.0,0.0
1099,2016-02-15 19:00:00,81571.0,59779856.40970499,71707.91575399999,50822.43889199999,53490.0,26085.0,956.0,0.0,0.0,0.0,0.0
1100,2016-02-15 20:00:00,79277.0,58201130.43500997,67985.28645799999,49238.237218,52469.0,24942.0,962.0,0.0,0.0,0.0,0.0
1101,2016-02-15 21:00:00,74196.0,54920004.67612503,64595.98940999996,46650.93570999993,50395.0,22555.0,1045.0,0.0,0.0,0.0,0.0
1102,2016-02-15 22:00:00,68334.0,50786172.19086004,60243.20720600004,42919.07977200001,47898.0,19535.0,1114.0,0.0,0.0,0.0,0.0
1103,2016-02-15 23:00:00,63709.0,47836409.36099999,57784.047197999986,40899.66370999997,45800.0,17306.0,1118.0,0.0,0.0,0.0,0.0
1104,2016-02-16 00:00:00,61022.0,45670356.39515998,56119.98828599999,38539.969654000015,43634.0,17116.0,1120.0,0.0,0.0,0.0,0.0
1105,2016-02-16 01:00:00,59739.0,44905293.71881502,56152.04341000001,38406.911334,42764.0,16705.0,1092.0,0.0,0.0,0.0,0.0
1106,2016-02-16 02:00:00,58611.0,44217740.92887002,53927.648618000014,37849.114675999976,41706.0,16635.0,1101.0,0.0,0.0,0.0,0.0
1107,2016-02-16 03:00:00,57811.0,43627165.30824004,53440.02356199999,37625.428876000005,41292.0,16249.0,513.0,0.0,0.0,0.0,0.0
1108,2016-02-16 04:00:00,59092.0,44328784.90879496,54188.22237200006,37991.34424999997,41749.0,16977.0,456.0,0.0,0.0,0.0,0.0
1109,2016-02-16 05:00:00,61396.0,45782967.99076497,56754.575865999985,38123.07825200006,43407.0,17719.0,350.0,0.0,0.0,0.0,0.0
1110,2016-02-16 06:00:00,65273.0,48458556.83399999,58645.48904399995,40303.74694199999,45472.0,19483.0,349.0,0.0,0.0,0.0,0.0
1111,2016-02-16 07:00:00,66986.0,49765923.817125,59318.182659999984,42699.90582400004,46828.0,19740.0,350.0,0.0,0.0,0.0,0.0
1112,2016-02-16 08:00:00,67193.0,49811485.36938001,58355.464310000025,42707.612473999994,46960.0,19581.0,537.0,0.0,0.0,0.0,0.0
1113,2016-02-16 09:00:00,67119.0,49424708.85900001,58052.612259999994,41682.85320800003,46547.0,19872.0,893.0,0.0,0.0,0.0,0.0
1114,2016-02-16 10:00:00,67060.0,49594524.81914996,59268.555466,41632.73342399999,46873.0,19488.0,1043.0,0.0,0.0,0.0,0.0
1115,2016-02-16 11:00:00,67232.0,49565367.89324998,59129.84575399999,41644.82298999999,46851.0,19681.0,1224.0,0.0,0.0,0.0,0.0
1116,2016-02-16 12:00:00,66652.0,49234814.17324501,56843.73874200002,41635.69123399998,46322.0,19492.0,1324.0,0.0,0.0,0.0,0.0
1117,2016-02-16 13:00:00,63069.0,46534617.93688497,52921.207344000024,39199.549480000016,43338.0,18831.0,1321.0,0.0,0.0,0.0,0.0
1118,2016-02-16 14:00:00,61446.0,45060824.23677003,52041.589154000045,40399.65217199998,41759.0,18844.0,1028.0,0.0,0.0,0.0,0.0
1119,2016-02-16 15:00:00,60673.0,44569091.864999995,49509.48542,41903.77006199999,40850.0,18867.0,1055.0,0.0,0.0,0.0,0.0
1120,2016-02-16 16:00:00,61638.0,45204055.140495,50089.02777,42354.191634,41189.0,19487.0,1003.0,0.0,0.0,0.0,0.0
1121,2016-02-16 17:00:00,64284.0,47261429.15770505,53099.65431400004,44900.943223999995,43135.0,20104.0,884.0,0.0,0.0,0.0,0.0
1122,2016-02-16 18:00:00,67527.0,49631653.179645,55940.769516,48020.307307999996,45756.0,20657.0,804.0,0.0,0.0,0.0,0.0
1123,2016-02-16 19:00:00,67623.0,49658205.57740996,55728.23985800003,48192.19125399999,45669.0,20836.0,798.0,0.0,0.0,0.0,0.0
1124,2016-02-16 20:00:00,66027.0,48272573.92996501,54109.99907999995,46649.44613600003,44325.0,20582.0,983.0,0.0,0.0,0.0,0.0
1125,2016-02-16 21:00:00,62309.0,45715751.02537502,52680.24729800004,44463.64543000002,41536.0,19681.0,1021.0,0.0,0.0,0.0,0.0
1126,2016-02-16 22:00:00,58161.0,42797482.937159985,46198.50201000004,41110.131300000015,38537.0,18523.0,1016.0,0.0,0.0,0.0,0.0
1127,2016-02-16 23:00:00,54871.0,40376903.797425024,42222.14074000001,39595.924168,36332.0,18026.0,947.0,0.0,0.0,0.0,0.0
1128,2016-02-17 00:00:00,52318.0,38203500.818715,38521.284829999975,30094.454630000015,33421.0,18441.0,709.0,0.0,0.0,0.0,0.0
1129,2016-02-17 01:00:00,50877.0,36911702.03737499,35194.107694000006,28483.156874000004,31597.0,18930.0,782.0,0.0,0.0,0.0,0.0
1130,2016-02-17 02:00:00,50353.0,36509512.453845024,33438.41342200001,28000.301087999986,30933.0,19071.0,715.0,0.0,0.0,0.0,0.0
