,date,baseline,neural net,simple dispatch
647,2017-09-27 23:00:00,632.9668123182156,719.2345,735.9912542119561
648,2017-09-28 00:00:00,613.5948753226752,579.1301,929.0469193893199
649,2017-09-28 01:00:00,658.7312483969997,613.5254,730.1428495700846
650,2017-09-28 02:00:00,896.4214652537779,637.8586,822.0716146514783
651,2017-09-28 03:00:00,731.0593572944881,724.8731,656.3278858774936
652,2017-09-28 04:00:00,604.4973148847504,642.0004,583.2543790701455
653,2017-09-28 05:00:00,562.9491047679978,567.07825,895.0631399226843
654,2017-09-28 06:00:00,550.0195364448042,563.5278,808.381184841593
655,2017-09-28 07:00:00,800.1646630355093,540.1935,753.987764973368
656,2017-09-28 08:00:00,749.2093477944417,663.6088,724.563316286644
657,2017-09-28 09:00:00,664.0149416784838,614.5235,803.7397862088139
658,2017-09-28 10:00:00,532.2198995183422,581.6362,755.847356701811
659,2017-09-28 11:00:00,565.0355808151193,677.0181,538.9841105107968
660,2017-09-28 12:00:00,625.5364248731465,797.4952,568.3641878838388
661,2017-09-28 13:00:00,577.1927401730386,810.4223599999998,560.316599342612
662,2017-09-28 14:00:00,824.918601123268,875.06793,808.5007330676375
663,2017-09-28 15:00:00,408.11405784491654,745.5980000000002,456.88756505174734
664,2017-09-28 16:00:00,460.8242292210663,735.7031,774.2896455553853
665,2017-09-28 17:00:00,435.9664985205847,712.60657,790.6828488641245
666,2017-09-28 18:00:00,474.7479786465924,736.66534,958.5287522954053
667,2017-09-28 19:00:00,811.8680113684833,678.18427,1065.363580434806
668,2017-09-28 20:00:00,936.5470172536524,651.1796,1065.3635804347814
669,2017-09-28 21:00:00,998.4660201065286,550.1,816.2554628476947
670,2017-09-28 22:00:00,625.5098524865625,692.72723,726.1213552631602
671,2017-09-28 23:00:00,464.02763890697156,706.4834599999998,527.5972830083754
672,2017-09-29 00:00:00,915.920763920084,683.4255,463.1546521454206
673,2017-09-29 01:00:00,700.3840278731502,802.0885599999998,702.8762316428256
674,2017-09-29 02:00:00,564.8536667393919,737.35956,578.8576339689217
675,2017-09-29 03:00:00,575.1719756983928,757.3948,623.8408261563463
676,2017-09-29 04:00:00,852.0738389779892,648.29877,839.6273084902849
677,2017-09-29 05:00:00,887.2028505972107,675.1542,406.6063004183778
678,2017-09-29 06:00:00,731.6201017137346,630.89703,653.1955912858533
679,2017-09-29 07:00:00,826.7118895593944,732.0341,546.3188777090426
680,2017-09-29 08:00:00,441.4749401487485,703.91693,526.7181269340141
681,2017-09-29 09:00:00,681.6757121552603,772.4680000000002,524.9641270543808
682,2017-09-29 10:00:00,861.1566619994096,678.087,770.3080739121028
683,2017-09-29 11:00:00,827.7350009641658,698.9872,826.855928958932
684,2017-09-29 12:00:00,818.6964538077334,756.62756,466.00257294420646
685,2017-09-29 13:00:00,544.5697662466966,716.2655599999998,473.68048759272284
686,2017-09-29 14:00:00,494.7299481936674,678.49347,568.6242828709748
687,2017-09-29 15:00:00,377.66100993027084,688.4553,487.9306821031925
688,2017-09-29 16:00:00,683.3536572959528,738.4406,917.419622535957
689,2017-09-29 17:00:00,660.8897956786212,632.5619,637.2455124274372
690,2017-09-29 18:00:00,521.2325155504267,682.82245,350.99074600663903
691,2017-09-29 19:00:00,508.6437926323138,714.4577,500.5954880650572
692,2017-09-29 20:00:00,473.05271309869653,726.5209,967.24327740207
693,2017-09-29 21:00:00,378.4069224913853,680.63385,643.8045640779793
694,2017-09-29 22:00:00,516.2275169817686,691.4856599999998,405.5698845369519
695,2017-09-29 23:00:00,679.4601294283498,756.0197,417.5855029492199
696,2017-09-30 00:00:00,542.1380425336655,742.2004400000002,526.5091346488704
697,2017-09-30 01:00:00,459.2545114763437,762.9468400000002,501.63603304545813
698,2017-09-30 02:00:00,825.2812196737135,649.44305,826.0283339744989
699,2017-09-30 03:00:00,838.9591873380818,683.0286,836.6528903642555
700,2017-09-30 04:00:00,591.6811354994736,705.3974599999998,523.4922068610751
701,2017-09-30 05:00:00,397.3063872839003,619.9313400000002,477.7257484930842
702,2017-09-30 06:00:00,701.8160518616041,604.8608,618.617950810921
703,2017-09-30 07:00:00,850.9882313029718,531.16547,936.5510579268507
704,2017-09-30 08:00:00,515.0463431934121,601.7134,1015.1929893064371
705,2017-09-30 09:00:00,365.2951429735172,568.0679,876.9259992284449
706,2017-09-30 10:00:00,689.2019959336264,613.2724599999998,576.4019002256957
707,2017-09-30 11:00:00,375.0469864545768,648.3763,460.6002404313786
708,2017-09-30 12:00:00,410.8104282452128,633.9075,617.4233831647333
709,2017-09-30 13:00:00,833.3964878491058,716.66254,389.45900139576617
710,2017-09-30 14:00:00,704.364934001019,732.8848,676.5436073593678
711,2017-09-30 15:00:00,924.5188769593176,804.8906,642.7127607204798
712,2017-09-30 16:00:00,892.0066342239322,740.61707,419.6529203345005
713,2017-09-30 17:00:00,990.9281291637959,759.89233,419.5736429709778
714,2017-09-30 18:00:00,1027.978725450382,761.9574,419.2984180343645
715,2017-09-30 19:00:00,921.9665510151303,672.3371599999998,419.29841803457686
716,2017-09-30 20:00:00,1029.1759007780622,701.3635,419.53400407144835
717,2017-09-30 21:00:00,1098.8379901359385,654.7033700000002,866.6960847795673
718,2017-09-30 22:00:00,1117.818758620721,668.10736,950.3830105192534
719,2017-09-30 23:00:00,948.3595853864273,710.5938,1015.8150020303744
720,2017-10-01 00:00:00,892.0374015140204,681.1387,820.1909414217058
721,2017-10-01 01:00:00,887.977771658831,679.21594,804.8390099915723
722,2017-10-01 02:00:00,752.2143580267062,668.36285,634.5905032738951
723,2017-10-01 03:00:00,442.71566952459295,656.9171,523.2167026637107
724,2017-10-01 04:00:00,620.9566509525314,647.44025,505.4563643952475
725,2017-10-01 05:00:00,500.8857976661795,537.3403,550.3891625082475
726,2017-10-01 06:00:00,461.9629124720512,468.60364,735.6669762944466
727,2017-10-01 07:00:00,433.3341918792237,436.97226,625.5598465059461
728,2017-10-01 08:00:00,507.26290374054946,545.00354,360.929304882104
729,2017-10-01 09:00:00,447.86108711616487,596.48737,662.2427152793358
730,2017-10-01 10:00:00,500.410373742052,569.4575,883.0594127256194
731,2017-10-01 11:00:00,367.0385329360655,679.2533,685.4813571939941
732,2017-10-01 12:00:00,793.1981152575023,696.89355,467.3121195021721
733,2017-10-01 13:00:00,369.1956617384017,689.6990400000002,578.779307922843
734,2017-10-01 14:00:00,404.26695197019933,705.3362,571.431053760891
735,2017-10-01 15:00:00,379.67866331698997,708.0009,402.25421549885215
736,2017-10-01 16:00:00,379.4920859690805,695.0703,385.39872465783037
737,2017-10-01 17:00:00,394.76654885917264,736.232,375.3108822165168
738,2017-10-01 18:00:00,818.7299692044162,731.97784,412.56168314822196
739,2017-10-01 19:00:00,821.7324863985327,654.8514,838.5544826086901
740,2017-10-01 20:00:00,628.2938116889633,709.7474,731.3828916582365
741,2017-10-01 21:00:00,860.4466192500205,635.8295,794.6839541877847
742,2017-10-01 22:00:00,892.006634223919,763.623,892.0066342239184
743,2017-10-01 23:00:00,943.0447780337331,794.9585599999998,936.1342540161203
744,2017-10-02 00:00:00,828.6880847514967,737.4105,937.7918819559653
745,2017-10-02 01:00:00,904.5857333481737,803.8162,934.7350680586368
746,2017-10-02 02:00:00,768.2222593517446,691.94855,762.156271267815
747,2017-10-02 03:00:00,446.3438961048179,716.3283,492.5320786401742
748,2017-10-02 04:00:00,658.0836661170192,743.9784,516.5913038673435
749,2017-10-02 05:00:00,378.2589317061906,633.61694,524.2414704761618
750,2017-10-02 06:00:00,378.1716294117659,545.35046,536.1818731508208
751,2017-10-02 07:00:00,378.30369873351134,499.84567,947.0779530954636
752,2017-10-02 08:00:00,447.961528555791,564.0038,671.7905089602391
753,2017-10-02 09:00:00,567.2370228926629,568.46173,463.3332449287631
754,2017-10-02 10:00:00,672.6246925782024,581.4671,568.2840665766204
755,2017-10-02 11:00:00,872.797861579015,698.7735,827.0448104186045
756,2017-10-02 12:00:00,818.6964538077783,737.8892,861.9188345763661
757,2017-10-02 13:00:00,773.5672161908801,733.8942,878.0031167899102
758,2017-10-02 14:00:00,427.7081079230033,768.0926,802.4406133345128
759,2017-10-02 15:00:00,462.5661538360643,794.9060000000002,671.9300098201584
760,2017-10-02 16:00:00,379.97868269705566,720.1972,381.81017796645796
761,2017-10-02 17:00:00,869.8782545806595,794.18353,643.6826580586137
762,2017-10-02 18:00:00,430.77922150440384,786.26416,373.4038258928818
763,2017-10-02 19:00:00,356.3735713976156,726.77795,487.1135591149781
764,2017-10-02 20:00:00,355.9861280238336,806.65137,380.5723554846836
765,2017-10-02 21:00:00,740.9134731496748,767.6954,377.73277455881765
766,2017-10-02 22:00:00,825.0947731602313,829.94135,379.09231829585923
767,2017-10-02 23:00:00,362.35266291043433,835.27075,563.8563710649503
768,2017-10-03 00:00:00,674.2035299176633,751.9152,901.9323595779186
769,2017-10-03 01:00:00,547.8943963306806,730.86115,458.1777983021409
770,2017-10-03 02:00:00,632.8806640647628,649.6099,825.6426572800266
771,2017-10-03 03:00:00,886.2597183579611,710.26697,739.9530712812401
772,2017-10-03 04:00:00,673.0631863012533,685.04297,539.9746411555143
773,2017-10-03 05:00:00,399.1678284148982,620.394,493.44791736540617
774,2017-10-03 06:00:00,569.9471495564237,681.8562,434.3556469339557
775,2017-10-03 07:00:00,850.9882313029731,536.89484,545.8454660512002
776,2017-10-03 08:00:00,873.0641262121624,559.20416,504.192923910084
777,2017-10-03 09:00:00,386.96157282108896,504.52643,512.6575101884896
778,2017-10-03 10:00:00,761.8863660056819,562.0826,557.8704474373745
779,2017-10-03 11:00:00,871.1059779946132,624.67224,874.2823127051404
780,2017-10-03 12:00:00,818.6964538077739,699.27277,872.3621784098277
781,2017-10-03 13:00:00,775.2254480456115,711.9199,801.8155595649735
782,2017-10-03 14:00:00,528.5361176993537,674.4908,575.2031765017879
783,2017-10-03 15:00:00,419.3693525480818,693.84094,494.22094775534333
784,2017-10-03 16:00:00,825.9128773139661,662.25037,582.4701667016684
785,2017-10-03 17:00:00,421.1919298303299,730.2299,404.4963056303079
786,2017-10-03 18:00:00,368.99268821243857,736.5912,898.458354102386
787,2017-10-03 19:00:00,560.5869918289134,726.0195,367.8960752051008
788,2017-10-03 20:00:00,542.4135540955483,767.6695,579.4582634671625
789,2017-10-03 21:00:00,665.2825024988477,779.65094,816.2328462584738
790,2017-10-03 22:00:00,437.2915195313535,763.4952,726.6579287452503
791,2017-10-03 23:00:00,393.52170173764944,811.0419999999998,628.9290962862118
792,2017-10-04 00:00:00,373.4038258926165,760.1954,629.0712824867996
793,2017-10-04 01:00:00,567.0628158080093,675.2955,563.1284259223647
794,2017-10-04 02:00:00,539.4987863647026,654.1102,590.0794737486449
795,2017-10-04 03:00:00,682.5975401479299,735.83246,853.1302530729068
796,2017-10-04 04:00:00,886.0311223217958,664.3521,550.775014398662
797,2017-10-04 05:00:00,701.3598227019777,650.4829,576.0973220741034
798,2017-10-04 06:00:00,616.6273953978475,707.2479,552.9643486662914
799,2017-10-04 07:00:00,379.20473825693193,786.7513,409.10150939542365
800,2017-10-04 08:00:00,377.902366866072,781.48865,487.1279869765877
801,2017-10-04 09:00:00,744.7147849044397,683.6155,555.7237329626556
802,2017-10-04 10:00:00,884.7041371485122,644.8846,702.6418022041931
803,2017-10-04 11:00:00,567.5020754660549,623.5878,842.6475037834007
804,2017-10-04 12:00:00,373.40382589279506,712.8245,585.6715153796681
805,2017-10-04 13:00:00,748.8629275472545,668.3533,492.9778628944429
806,2017-10-04 14:00:00,457.47398357952164,640.6927,584.2361422466834
807,2017-10-04 15:00:00,610.3430356906995,586.8774,392.5242495106292
808,2017-10-04 16:00:00,524.7390280053813,598.474,752.8135127239127
809,2017-10-04 17:00:00,596.768270013847,600.08,561.8600238217173
810,2017-10-04 18:00:00,548.4488160542727,699.85956,530.9821783879022
811,2017-10-04 19:00:00,445.39388397992445,722.711,498.3006069244882
812,2017-10-04 20:00:00,820.059410922978,785.11127,558.5705889527749
813,2017-10-04 21:00:00,817.0107157018848,790.4166,861.7376737864344
814,2017-10-04 22:00:00,776.5474445702736,832.7544,584.8588961816619
815,2017-10-04 23:00:00,832.5821638871466,804.5553,592.1224505743663
816,2017-10-05 00:00:00,803.3425670861097,802.6776,605.8674724912187
817,2017-10-05 01:00:00,641.3244846131704,717.6817,576.7458748445823
818,2017-10-05 02:00:00,594.4782704063299,645.936,549.3996374090002
819,2017-10-05 03:00:00,494.98062173396784,653.0822,874.5395063421014
820,2017-10-05 04:00:00,792.6951302771391,709.73157,674.5671214998473
821,2017-10-05 05:00:00,890.7859373050604,743.9612,443.7978916021011
822,2017-10-05 06:00:00,738.0145392024292,724.56476,643.6369803743388
823,2017-10-05 07:00:00,689.3299245717894,658.0093400000002,549.0697723623774
824,2017-10-05 08:00:00,602.5198352122534,689.2231400000002,490.9903074769258
825,2017-10-05 09:00:00,771.1619002776941,730.9296,571.7581480492988
826,2017-10-05 10:00:00,871.1320603363264,674.4876,670.3899396444392
827,2017-10-05 11:00:00,520.6298041237967,660.9598,870.0232600979483
828,2017-10-05 12:00:00,367.1714425785822,699.4515,619.4606269783574
829,2017-10-05 13:00:00,368.6434791695736,714.4756,470.420421411265
830,2017-10-05 14:00:00,739.7921467602405,747.3089,535.7776626375842
831,2017-10-05 15:00:00,568.9858215987584,620.8701,608.0493201917742
832,2017-10-05 16:00:00,421.90981867289895,608.8919999999998,617.6696030378556
833,2017-10-05 17:00:00,596.7315016613775,581.6398,496.47948322928846
834,2017-10-05 18:00:00,496.967507263442,652.84485,826.9237573229416
835,2017-10-05 19:00:00,884.7722428668097,662.65234,778.1018164106225
836,2017-10-05 20:00:00,770.7805764689135,771.6206,537.6638212277722
837,2017-10-05 21:00:00,723.5062793581351,730.6337,408.233249999943
838,2017-10-05 22:00:00,747.4308640350287,748.82935,683.6766260094204
839,2017-10-05 23:00:00,794.098505918394,638.7412,657.8571333046797
840,2017-10-06 00:00:00,833.9213541643719,635.39703,653.2062440636789
841,2017-10-06 01:00:00,797.7246823739168,569.6878,638.4733853111925
842,2017-10-06 02:00:00,580.2658838075342,618.9391,537.6767092929657
843,2017-10-06 03:00:00,501.3804835496965,688.79614,732.1165778928607
844,2017-10-06 04:00:00,662.8772417395753,759.1747,842.5611168657048
845,2017-10-06 05:00:00,895.2717896112007,641.6831,596.0004267546234
846,2017-10-06 06:00:00,854.6533022489722,648.497,390.9405640645496
847,2017-10-06 07:00:00,692.230626269676,664.84863,837.5836272078664
848,2017-10-06 08:00:00,419.29841803456185,708.08746,864.9627149934113
849,2017-10-06 09:00:00,840.3466789116576,653.6941,444.84835469533095
850,2017-10-06 10:00:00,835.6876728190452,684.2158,795.7540544580424
851,2017-10-06 11:00:00,495.0562637296157,660.4383,821.693106377301
852,2017-10-06 12:00:00,530.3228604273452,726.5134,448.9168715206804
853,2017-10-06 13:00:00,788.6213021790821,713.65656,531.5559676749797
854,2017-10-06 14:00:00,539.0581999621133,780.7565,560.7077012729833
855,2017-10-06 15:00:00,516.8968571623991,653.45935,651.009453754056
856,2017-10-06 16:00:00,699.9271778241867,628.7578,479.1051077674804
857,2017-10-06 17:00:00,852.5201866316571,603.4733,831.6076113581378
858,2017-10-06 18:00:00,609.2988245058772,702.4518,826.6428002336418
859,2017-10-06 19:00:00,897.7042026770125,620.0268,408.0974986610687
860,2017-10-06 20:00:00,408.0888204501294,687.6933,408.02984121938454
861,2017-10-06 21:00:00,645.5162723460771,699.2204,646.3835678967713
862,2017-10-06 22:00:00,759.0421543317246,707.7915,751.2550012961847
863,2017-10-06 23:00:00,820.5058578577596,615.2331,514.0633616997429
864,2017-10-07 00:00:00,602.6496584070212,745.4411,618.807086878658
865,2017-10-07 01:00:00,638.5777529980653,673.7499,525.6032105893281
866,2017-10-07 02:00:00,547.739483337121,781.1304299999998,565.4168133759638
867,2017-10-07 03:00:00,503.9895556363729,814.7468,881.0891269483275
868,2017-10-07 04:00:00,823.8196156195463,745.2577,756.6058424416278
869,2017-10-07 05:00:00,896.6895517202311,565.7121599999998,403.35024215107217
870,2017-10-07 06:00:00,658.5792735394854,482.3835,660.5803134690889
871,2017-10-07 07:00:00,400.11865489059363,563.79065,499.6838847381924
872,2017-10-07 08:00:00,370.0610232516023,670.03815,381.6756639226226
873,2017-10-07 09:00:00,419.3575729021828,531.4237,486.83146695165533
874,2017-10-07 10:00:00,394.2103833250765,586.65735,475.76896659114374
875,2017-10-07 11:00:00,727.0035679842758,581.189,721.9753278462874
876,2017-10-07 12:00:00,744.3035683853591,755.8069,436.5583594257938
877,2017-10-07 13:00:00,898.3816715802474,724.0210000000002,792.7423485737625
878,2017-10-07 14:00:00,816.3332861135698,902.69116,896.346804750119
879,2017-10-07 15:00:00,526.6386913703908,777.4033,721.9273473224997
880,2017-10-07 16:00:00,541.972124268586,838.67365,445.58078964679163
881,2017-10-07 17:00:00,617.673104391597,799.7366,568.7882498201866
882,2017-10-07 18:00:00,551.8600712608727,889.5246,669.4577477265541
883,2017-10-07 19:00:00,582.4664260295337,804.77594,573.4437662323064
884,2017-10-07 20:00:00,546.272346299711,860.2487,577.5279919118417
885,2017-10-07 21:00:00,373.40382589290647,765.9069999999998,373.4038258929264
886,2017-10-07 22:00:00,608.8605209027303,795.6905,638.0964591650264
887,2017-10-07 23:00:00,587.6401054050161,803.1339,784.8312647759077
888,2017-10-08 00:00:00,618.8746938067907,788.69025,462.9703831633431
889,2017-10-08 01:00:00,659.7137579637009,708.7948,606.3187111323434
890,2017-10-08 02:00:00,559.482066733847,723.71655,476.0098473157113
891,2017-10-08 03:00:00,461.34275313282336,771.2318,860.2695524347639
892,2017-10-08 04:00:00,659.8448017318302,657.4695,799.861964418087
893,2017-10-08 05:00:00,899.4398686132133,607.4805,488.7081666625445
894,2017-10-08 06:00:00,819.1851540844302,713.9071700000002,642.9914063962249
895,2017-10-08 07:00:00,718.5703137206598,697.7099599999998,495.8235305986404
896,2017-10-08 08:00:00,869.1193967086432,723.69916,378.3795518558922
897,2017-10-08 09:00:00,617.1692400504259,686.6160000000001,470.30744477495483
898,2017-10-08 10:00:00,958.2238092609664,688.25226,742.4152952205458
899,2017-10-08 11:00:00,831.6316031207185,665.97565,373.32049879873324
900,2017-10-08 12:00:00,907.2130780695948,692.07794,519.1995698703488
901,2017-10-08 13:00:00,824.8058422724854,693.3393,808.8681540332495
902,2017-10-08 14:00:00,479.2503498912308,650.8837,886.3961589544334
903,2017-10-08 15:00:00,626.9719009230943,707.2560000000002,641.8371866424377
904,2017-10-08 16:00:00,460.79158406659826,812.0063,547.9759826387343
905,2017-10-08 17:00:00,564.1564763503401,890.4106400000002,473.1016649381874
906,2017-10-08 18:00:00,482.1025192561957,760.2447,617.8438318366432
907,2017-10-08 19:00:00,628.3698726987429,731.6492,607.4014172019757
908,2017-10-08 20:00:00,535.2781315583616,830.3156,542.5879292956598
909,2017-10-08 21:00:00,714.6079554263999,769.7352,547.2842361183274
910,2017-10-08 22:00:00,719.4805856803763,824.298,541.5364539811703
911,2017-10-08 23:00:00,637.7962470178368,850.0146,710.3782276180214
912,2017-10-09 00:00:00,423.51303926229514,765.5159,784.7963952622755
913,2017-10-09 01:00:00,790.6001984308649,767.345,526.2355702365073
914,2017-10-09 02:00:00,574.8679539737326,840.3008,563.6078651384628
915,2017-10-09 03:00:00,588.0403133195994,757.6768,728.2379903215874
916,2017-10-09 04:00:00,559.460023139906,661.06854,941.033105490445
917,2017-10-09 05:00:00,573.8086723835787,687.9789400000002,797.0471108233987
918,2017-10-09 06:00:00,844.2774198514188,735.59094,775.2080854697633
919,2017-10-09 07:00:00,839.0554277096553,697.0896,379.90863156022726
920,2017-10-09 08:00:00,816.9856534834653,852.0468,470.6238871135304
921,2017-10-09 09:00:00,843.2051002718907,869.21454,806.7400585787452
922,2017-10-09 10:00:00,548.5687314359525,648.4148,767.7594503024465
923,2017-10-09 11:00:00,586.3558012238635,655.1083,543.6923601662259
924,2017-10-09 12:00:00,570.2324872430472,702.2435,548.9366917751876
925,2017-10-09 13:00:00,696.5095661925882,757.84296,729.0347409275844
926,2017-10-09 14:00:00,639.497481420369,710.9031,570.378566209739
927,2017-10-09 15:00:00,860.2754674638567,872.2798,868.5128234105941
928,2017-10-09 16:00:00,1006.9130756126184,921.848,884.9964229380607
929,2017-10-09 17:00:00,917.6772267377902,830.2667,913.5581349054198
930,2017-10-09 18:00:00,954.0117652796187,752.16833,949.6178885911696
931,2017-10-09 19:00:00,1012.1656649281604,749.2345,1060.8147091604123
932,2017-10-09 20:00:00,781.3709994015428,775.33966,744.1043500584951
933,2017-10-09 21:00:00,856.5107817016426,809.5882,631.848118510457
934,2017-10-09 22:00:00,856.5107817015448,859.3867,999.3263919770017
935,2017-10-09 23:00:00,762.9288586400787,851.5013,1055.8851060366817
936,2017-10-10 00:00:00,777.1156063578755,743.6945,932.2948428923577
937,2017-10-10 01:00:00,944.4355720248558,704.3406,934.8683804121677
938,2017-10-10 02:00:00,884.9815716400833,753.5861,661.6216810692292
939,2017-10-10 03:00:00,638.3034319413869,674.16895,558.1048863564891
940,2017-10-10 04:00:00,592.8907896795511,722.5731,701.5512010618123
941,2017-10-10 05:00:00,541.3194074684025,723.6244,912.9611467467968
942,2017-10-10 06:00:00,486.61779284524033,639.6041,720.8919836433387
943,2017-10-10 07:00:00,811.9999891605702,641.3695700000002,662.7032302898677
944,2017-10-10 08:00:00,870.2088917535926,706.02155,507.4007790897351
945,2017-10-10 09:00:00,809.6827080941023,665.825,783.4251831221138
946,2017-10-10 10:00:00,498.7646493741576,661.2942,794.0996661515463
947,2017-10-10 11:00:00,560.9997766000727,619.2806400000002,512.8380986599873
948,2017-10-10 12:00:00,760.824678112601,672.7677,596.8712545734272
949,2017-10-10 13:00:00,816.4634358002407,656.9129,605.5264257399401
950,2017-10-10 14:00:00,509.411209905692,684.1988,700.3275336162766
951,2017-10-10 15:00:00,747.0192017583482,666.31415,658.4113008481072
952,2017-10-10 16:00:00,936.8967731569296,684.07526,602.0818737657618
953,2017-10-10 17:00:00,943.0349958763544,703.6126,864.5107152076823
954,2017-10-10 18:00:00,891.764074318172,669.91174,964.3675886223964
955,2017-10-10 19:00:00,975.4925255769223,767.153,878.5647026039957
956,2017-10-10 20:00:00,728.060179038394,769.0768400000002,1051.4571146302962
957,2017-10-10 21:00:00,1341.2225197213295,695.9566,934.0687926829846
958,2017-10-10 22:00:00,926.5458519676897,707.6477,877.9766747070754
959,2017-10-10 23:00:00,878.5647026039737,693.8248,456.274420705596
960,2017-10-11 00:00:00,941.3821892895957,599.62866,880.0515867019565
961,2017-10-11 01:00:00,820.5147571690566,615.3886,675.2912413625284
962,2017-10-11 02:00:00,635.6624716000692,750.0393,586.5153767621055
963,2017-10-11 03:00:00,560.9166155881842,636.82825,588.9708277371352
964,2017-10-11 04:00:00,519.3929701159657,624.32526,879.4642722516147
965,2017-10-11 05:00:00,821.1299898233276,619.04987,673.560454387423
966,2017-10-11 06:00:00,944.4075014552354,605.977,396.7027149559959
967,2017-10-11 07:00:00,892.006634223906,673.1627,399.94806507715714
968,2017-10-11 08:00:00,892.0066342239032,645.8555,415.88952591633836
969,2017-10-11 09:00:00,907.701545579431,494.87857,465.81925311169664
970,2017-10-11 10:00:00,688.0408556467967,555.58765,846.8780336847396
971,2017-10-11 11:00:00,560.1172844010316,756.0061599999998,616.0086340715039
972,2017-10-11 12:00:00,373.40382589290635,751.90393,591.6968983405852
973,2017-10-11 13:00:00,593.0417248555557,716.1405599999998,481.61813685765986
974,2017-10-11 14:00:00,537.2582450036087,741.4042,568.1560277922415
975,2017-10-11 15:00:00,863.6012856400833,694.5304,677.8279936009767
976,2017-10-11 16:00:00,730.4884339765306,741.9979,598.3814978481744
977,2017-10-11 17:00:00,602.8160055632061,750.5509599999998,411.52095132103676
978,2017-10-11 18:00:00,486.6157515210308,764.18463,743.9928138272703
979,2017-10-11 19:00:00,460.9015141043032,796.3560000000001,1039.79196219623
980,2017-10-11 20:00:00,440.39390438967763,758.2766,1029.9429876198888
981,2017-10-11 21:00:00,492.2621085852355,734.40063,861.7376737863827
982,2017-10-11 22:00:00,490.9199483991897,748.049,519.7787817166609
983,2017-10-11 23:00:00,485.2263147146138,681.05743,373.4038258928691
984,2017-10-12 00:00:00,467.15981520710983,714.8512,376.0945983488056
985,2017-10-12 01:00:00,719.3479985684978,622.4248,536.5325285586597
986,2017-10-12 02:00:00,573.1805642864432,711.3108,550.0805833160014
987,2017-10-12 03:00:00,528.7712159491607,662.2133,762.9370107170561
988,2017-10-12 04:00:00,834.3413884600064,708.6855,895.3327214448473
989,2017-10-12 05:00:00,940.7129934506734,660.5303,638.9303604602775
990,2017-10-12 06:00:00,892.0066342238988,760.6415,399.16065391655394
991,2017-10-12 07:00:00,805.9678339204904,580.19867,374.0224924550588
992,2017-10-12 08:00:00,736.0216171765163,636.0709,376.4599257753848
993,2017-10-12 09:00:00,875.8538548435797,608.34125,548.881630497336
994,2017-10-12 10:00:00,823.0117335302682,694.1244,838.9035971608541
995,2017-10-12 11:00:00,504.40548102177183,777.01605,562.1885069732458
996,2017-10-12 12:00:00,781.1583777311238,770.75964,367.8464650901165
997,2017-10-12 13:00:00,405.6971447530387,761.7466,368.3820922039969
998,2017-10-12 14:00:00,373.4038258930156,769.0296599999998,821.9583451557694
999,2017-10-12 15:00:00,775.6845309818327,716.47565,785.4305867794202
1000,2017-10-12 16:00:00,465.0768504533463,741.3522,917.4196225357983
1001,2017-10-12 17:00:00,458.37574352134817,777.2194,917.4196225359813
1002,2017-10-12 18:00:00,605.3023538308443,782.4729,814.4879145423362
1003,2017-10-12 19:00:00,690.6361130611775,790.06604,364.1726558343423
1004,2017-10-12 20:00:00,463.6103824503093,772.2679,350.4224411764958
1005,2017-10-12 21:00:00,360.766355663449,883.628,379.82787685324234
1006,2017-10-12 22:00:00,362.057897752344,838.4995,366.50278798407953
1007,2017-10-12 23:00:00,627.4228011865582,680.36395,638.1781487418763
1008,2017-10-13 00:00:00,707.2090114237521,709.3860000000002,767.8310846975095
1009,2017-10-13 01:00:00,626.5498219215419,713.788,604.3742645003047
1010,2017-10-13 02:00:00,486.45492332050713,842.6692,613.3291856745476
1011,2017-10-13 03:00:00,809.5679907659053,670.4689999999998,880.2799840984861
1012,2017-10-13 04:00:00,824.7835085558548,696.4905,644.1667761365554
1013,2017-10-13 05:00:00,688.5212098781883,644.1246,424.80198885975614
1014,2017-10-13 06:00:00,377.8664620210286,554.77515,708.4724587152448
1015,2017-10-13 07:00:00,405.5400455386693,522.55743,494.4886792623087
1016,2017-10-13 08:00:00,419.1568697294616,526.9616,452.3974058618176
1017,2017-10-13 09:00:00,421.4962483823055,595.0778,561.2679313209328
1018,2017-10-13 10:00:00,834.5589993611978,660.3976,734.0578441452491
1019,2017-10-13 11:00:00,728.2341120401007,648.2421,802.5137278802513
1020,2017-10-13 12:00:00,486.01305988869836,704.76825,488.5341915163321
1021,2017-10-13 13:00:00,401.3725819723878,728.9895,407.5334751616648
1022,2017-10-13 14:00:00,683.4922595668269,848.0323,630.376864434085
1023,2017-10-13 15:00:00,380.7987816709479,775.6401,576.1314203973409
1024,2017-10-13 16:00:00,389.6846261497445,773.54193,368.0291960538877
1025,2017-10-13 17:00:00,730.7904708550858,697.3231,380.16212214292483
1026,2017-10-13 18:00:00,374.18286049957914,709.23535,350.422441176402
1027,2017-10-13 19:00:00,424.35508353041024,800.7474,380.2583660937281
1028,2017-10-13 20:00:00,385.8866664066532,801.4113,368.62964207813536
1029,2017-10-13 21:00:00,405.34734980182833,823.91205,440.358565780866
1030,2017-10-13 22:00:00,427.8999233958982,792.00146,733.4980846614693
1031,2017-10-13 23:00:00,350.99074600640114,831.6423,640.2574253589348
